,HQ2
2997,7
2998,21
2999,10
3000,3
3001,7
3002,10
3003,0
3004,3
3005,7
3006,3
3007,10
3008,17
3009,10
3010,7
3011,6
3012,0
3013,7
3014,3
3015,3
3016,3
3017,6
3018,7
3019,10
3020,10
3021,0
3022,13
3023,3
3024,17
3025,6
3026,7
3027,17
3028,0
3029,14
3030,6
3031,0
3032,10
3033,7
3034,3
3035,10
3036,3
3037,7
3038,3
3039,0
3040,10
3041,0
3042,3
3043,10
3044,14
3045,14
3046,0
3047,0
3048,10
3049,6
3050,10
3051,0
3052,14
3053,14
3054,3
3055,3
3056,3
3057,3
3058,0
3059,6
3060,3
3061,0
3062,9
3063,6
3064,10
3065,9
3066,3
3067,0
3068,7
3069,14
3070,14
3071,14
3072,14
3073,14
3074,0
3075,3
3076,0
3077,6
3078,14
3079,3
3080,10
3081,0
3082,10
3083,3
3084,3
3085,3
3086,14
3087,0
3088,10
3089,3
3090,10
3091,6
3092,7
3093,3
3094,7
3095,3
3096,21
3097,10
3098,3
3099,28
3100,9
3101,14
3102,7
3103,7
3104,6
3105,3
3106,10
3107,0
3108,6
3109,7
3110,0
3111,21
3112,14
3113,0
3114,21
3115,10
3116,7
3117,10
3118,0
3119,28
3120,10
3121,3
3122,16
3123,0
3124,7
3125,9
3126,17
3127,10
3128,0
3129,17
3130,0
3131,6
3132,0
3133,3
3134,0
3135,0
3136,7
3137,0
3138,10
3139,10
3140,7
3141,14
3142,3
3143,10
3144,3
3145,3
3146,7
3147,0
3148,17
3149,7
3150,10
3151,0
3152,7
3153,0
3154,10
3155,10
3156,14
3157,0
3158,3
3159,7
3160,14
3161,0
3162,7
3163,14
3164,3
3165,14
3166,3
3167,10
3168,3
3169,3
3170,6
3171,3
3172,0
3173,0
3174,6
3175,21
3176,14
3177,10
3178,10
3179,7
3180,20
3181,3
3182,21
3183,0
3184,7
3185,10
3186,0
3187,10
3188,3
3189,17
3190,24
3191,14
3192,20
3193,7
3194,0
3195,0
3196,10
3197,7
3198,7
3199,7
3200,3
3201,7
3202,7
3203,3
3204,13
3205,0
3206,10
3207,14
3208,3
3209,10
3210,0
3211,0
3212,7
3213,14
3214,13
3215,3
3216,10
3217,3
3218,7
3219,10
3220,0
3221,7
3222,3
3223,10
3224,3
3225,3
3226,7
3227,7
3228,3
3229,10
3230,0
3231,14
3232,6
3233,7
3234,14
3235,7
3236,9
3237,10
3238,14
3239,6
3240,0
3241,3
3242,0
3243,10
3244,0
3245,0
3246,7
3247,14
3248,3
3249,7
3250,7
3251,3
3252,20
3253,3
3254,10
3255,3
3256,0
3257,7
3258,3
3259,3
3260,6
3261,14
3262,10
3263,7
3264,0
3265,10
3266,10
3267,0
3268,7
3269,21
3270,14
3271,7
3272,7
3273,0
3274,7
3275,0
3276,17
3277,10
3278,14
3279,0
3280,3
3281,7
3282,20
3283,7
3284,6
3285,7
3286,13
3287,7
3288,3
3289,2
3290,7
3291,0
3292,10
3293,10
3294,7
3295,0
3296,7
3297,7
3298,7
3299,0
3300,0
3301,0
3302,6
3303,10
3304,10
3305,0
3306,3
3307,0
3308,6
3309,3
3310,14
3311,9
3312,3
3313,0
3314,0
3315,7
3316,6
3317,14
3318,6
3319,14
3320,3
3321,14
3322,14
3323,0
3324,17
3325,3
3326,3
3327,10
3328,3
3329,7
3330,0
3331,7
3332,3
3333,10
3334,6
3335,0
3336,7
3337,3
3338,10
3339,16
3340,10
3341,0
3342,7
3343,7
3344,17
3345,17
3346,0
3347,10
3348,14
3349,0
3350,3
3351,15
3352,10
3353,10
3354,3
3355,6
3356,0
3357,7
3358,0
3359,10
3360,10
3361,7
3362,14
3363,12
3364,10
3365,0
3366,10
3367,0
3368,0
3369,7
3370,0
3371,7
3372,13
3373,0
3374,0
3375,13
3376,3
3377,13
3378,10
3379,3
3380,7
3381,7
3382,3
3383,3
3384,0
3385,3
3386,0
3387,3
3388,0
3389,9
3390,0
3391,6
3392,28
3393,7
3394,10
3395,7
3396,13
3397,7
3398,10
3399,0
3400,7
3401,7
3402,17
3403,7
3404,3
3405,21
3406,0
3407,10
3408,7
3409,6
3410,3
3411,7
3412,3
3413,7
3414,3
3415,14
3416,7
3417,6
3418,0
3419,0
3420,3
3421,3
3422,0
3423,7
3424,7
3425,3
3426,10
3427,14
3428,10
3429,0
3430,7
3431,14
3432,7
3433,7
3434,17
3435,7
3436,14
3437,7
3438,14
3439,10
3440,14
3441,7
3442,3
3443,7
3444,6
3445,10
3446,10
3447,0
3448,7
3449,17
3450,10
3451,10
3452,14
3453,10
3454,14
3455,14
3456,0
3457,10
3458,7
3459,14
3460,3
3461,7
3462,0
3463,13
3464,10
3465,7
3466,10
3467,7
3468,10
3469,0
3470,14
3471,3
3472,7
3473,14
3474,14
3475,0
3476,0
3477,3
3478,10
3479,10
3480,0
3481,0
3482,10
3483,3
3484,6
3485,5
3486,3
3487,0
3488,17
3489,7
3490,10
3491,17
3492,7
3493,10
3494,0
3495,7
3496,10
3497,10
3498,10
3499,0
3500,17
3501,10
3502,17
3503,0
3504,14
3505,10
3506,20
3507,3
3508,27
3509,0
3510,0
3511,10
3512,14
3513,0
3514,6
3515,7
3516,7
3517,14
3518,17
3519,17
3520,3
3521,0
3522,10
3523,3
3524,7
3525,10
3526,0
3527,3
3528,6
3529,7
3530,3
3531,7
3532,17
3533,0
3534,3
3535,7
3536,17
3537,6
3538,3
3539,14
3540,3
3541,0
3542,7
3543,14
3544,16
3545,7
3546,10
3547,10
3548,17
3549,0
3550,3
3551,14
3552,3
3553,10
3554,3
3555,21
3556,0
3557,3
3558,3
3559,7
3560,16
3561,7
3562,3
3563,3
3564,14
3565,14
3566,0
3567,0
3568,3
3569,7
3570,14
3571,21
3572,0
3573,10
3574,0
3575,10
3576,7
3577,3
3578,7
3579,7
3580,3
3581,17
3582,10
3583,7
3584,17
3585,7
3586,7
3587,0
3588,7
3589,3
3590,7
3591,10
3592,7
3593,0
3594,0
3595,7
3596,3
3597,6
3598,6
3599,7
3600,21
3601,5
3602,3
3603,6
3604,13
3605,20
3606,31
3607,10
3608,17
3609,21
3610,0
3611,7
3612,3
3613,7
3614,14
3615,7
3616,3
3617,6
3618,3
3619,6
3620,0
3621,3
3622,9
3623,7
3624,14
3625,0
3626,6
3627,20
3628,6
3629,0
3630,6
3631,17
3632,7
3633,3
3634,7
3635,7
3636,10
3637,0
3638,6
3639,10
3640,7
3641,3
3642,10
3643,7
3644,14
3645,7
3646,10
3647,10
3648,0
3649,0
3650,7
3651,0
3652,3
3653,10
3654,10
3655,0
3656,10
3657,10
3658,7
3659,17
3660,10
3661,21
3662,17
3663,0
3664,7
3665,13
3666,10
3667,7
3668,7
3669,0
3670,7
3671,3
3672,13
3673,14
3674,10
3675,13
3676,0
3677,6
3678,0
3679,14
3680,6
3681,7
3682,10
3683,0
3684,14
3685,3
3686,3
3687,7
3688,3
3689,3
3690,7
3691,0
3692,7
3693,3
3694,0
3695,7
3696,6
3697,7
3698,3
3699,10
3700,10
3701,3
3702,0
3703,0
3704,7
3705,0
3706,14
3707,10
3708,7
3709,6
3710,10
3711,3
3712,7
3713,10
3714,10
3715,10
3716,7
3717,10
3718,7
3719,10
3720,3
3721,0
3722,14
3723,0
3724,0
3725,0
3726,0
3727,17
3728,7
3729,3
3730,10
3731,3
3732,14
3733,0
3734,0
3735,21
3736,0
3737,6
3738,3
3739,3
3740,0
3741,6
3742,7
3743,6
3744,7
3745,14
3746,0
3747,17
3748,0
3749,13
3750,14
3751,0
3752,7
3753,10
3754,14
3755,14
3756,0
3757,14
3758,0
3759,3
3760,5
3761,9
3762,10
3763,14
3764,0
3765,3
3766,3
3767,14
3768,0
3769,10
3770,7
3771,10
3772,7
3773,0
3774,21
3775,6
3776,7
3777,0
3778,14
3779,10
3780,10
3781,17
3782,10
3783,14
3784,21
3785,3
3786,7
3787,7
3788,3
3789,7
3790,3
3791,3
3792,7
3793,14
3794,10
3795,14
3796,6
3797,7
3798,14
3799,0
3800,21
3801,7
3802,7
3803,0
3804,0
3805,0
3806,17
3807,7
3808,7
3809,0
3810,0
3811,10
3812,0
3813,10
3814,14
3815,0
3816,7
3817,7
3818,3
3819,10
3820,3
3821,10
3822,7
3823,7
3824,10
3825,7
3826,7
3827,24
3828,14
3829,7
3830,0
3831,17
3832,3
3833,31
3834,0
3835,0
3836,10
3837,3
3838,7
3839,3
3840,28
3841,6
3842,7
3843,0
3844,6
3845,12
3846,13
3847,7
3848,7
3849,7
3850,0
3851,7
3852,24
3853,10
3854,22
3855,3
3856,0
3857,0
3858,3
3859,0
3860,7
3861,7
3862,7
3863,0
3864,7
3865,10
3866,7
3867,28
3868,14
3869,0
3870,3
3871,0
3872,14
3873,0
3874,3
3875,7
3876,7
3877,7
3878,3
3879,13
3880,0
3881,7
3882,10
3883,7
3884,3
3885,10
3886,3
3887,0
3888,17
3889,7
3890,10
3891,3
3892,6
3893,3
3894,14
3895,14
3896,7
3897,10
3898,21
3899,7
3900,0
3901,17
3902,3
3903,10
3904,14
3905,0
3906,7
3907,14
3908,6
3909,3
3910,3
3911,10
3912,7
3913,3
3914,7
3915,14
3916,0
3917,10
3918,7
3919,7
3920,0
3921,3
3922,0
3923,6
3924,7
3925,3
3926,7
3927,0
3928,14
3929,24
3930,0
3931,3
3932,3
3933,0
3934,7
3935,14
3936,0
3937,7
3938,3
3939,3
3940,3
3941,2
3942,10
3943,0
3944,10
3945,0
3946,7
3947,0
3948,21
3949,10
3950,7
3951,13
3952,0
3953,7
3954,7
3955,3
3956,7
3957,10
3958,13
3959,14
3960,3
3961,13
3962,0
3963,14
3964,7
3965,6
3966,3
3967,3
3968,7
3969,17
3970,13
3971,3
3972,6
3973,3
3974,7
3975,10
3976,0
3977,13
3978,3
3979,6
3980,6
3981,7
3982,7
3983,7
3984,3
3985,3
3986,0
3987,3
3988,14
3989,10
3990,0
3991,14
3992,7
3993,7
3994,10
3995,7
3996,0
3997,3
3998,14
3999,10
4000,7
4001,13
4002,0
4003,3
4004,11
4005,0
4006,6
4007,13
4008,21
4009,7
4010,10
4011,7
4012,7
4013,13
4014,10
4015,7
4016,10
4017,10
4018,0
4019,3
4020,14
4021,10
4022,0
4023,7
4024,3
4025,10
4026,7
4027,10
4028,0
4029,3
4030,10
4031,14
4032,17
4033,3
4034,0
4035,6
4036,3
4037,10
4038,7
4039,7
4040,7
4041,0
4042,7
4043,21
4044,0
4045,10
4046,6
4047,3
4048,10
4049,6
4050,0
4051,10
4052,0
4053,0
4054,17
4055,3
4056,0
4057,10
4058,10
4059,3
4060,0
4061,0
4062,0
4063,7
4064,10
4065,10
4066,10
4067,7
4068,3
4069,0
4070,7
4071,3
4072,0
4073,14
4074,7
4075,7
4076,3
4077,10
4078,14
4079,0
4080,7
4081,27
4082,10
4083,7
4084,0
4085,20
4086,6
4087,3
4088,7
4089,0
4090,3
4091,10
4092,7
4093,0
4094,0
4095,17
4096,14
4097,18
4098,0
4099,10
4100,13
4101,7
4102,0
4103,7
4104,14
4105,3
4106,10
4107,12
4108,9
4109,10
4110,18
4111,7
4112,0
4113,3
4114,24
4115,0
4116,3
4117,17
4118,10
4119,0
4120,7
4121,3
4122,14
4123,3
4124,13
4125,0
4126,3
4127,0
4128,0
4129,15
4130,14
4131,0
4132,10
4133,7
4134,0
4135,7
4136,7
4137,7
4138,7
4139,3
4140,10
4141,3
4142,17
4143,6
4144,3
4145,0
4146,7
4147,7
4148,6
4149,13
4150,0
4151,17
4152,7
4153,3
4154,14
4155,3
4156,0
4157,10
4158,3
4159,3
4160,14
4161,7
4162,17
4163,0
4164,6
4165,3
4166,14
4167,0
4168,14
4169,20
4170,0
4171,0
4172,7
4173,3
4174,15
4175,3
4176,7
4177,2
4178,14
4179,15
4180,0
4181,10
4182,10
4183,10
4184,7
4185,6
4186,7
4187,7
4188,7
4189,10
4190,3
4191,17
4192,6
4193,6
4194,14
4195,3
4196,0
4197,0
4198,0
4199,7
4200,17
4201,14
4202,10
4203,3
4204,10
4205,13
4206,13
4207,0
4208,17
4209,6
4210,7
4211,7
4212,7
4213,3
4214,7
4215,0
4216,6
4217,7
4218,0
4219,6
4220,17
4221,0
4222,7
4223,10
4224,3
4225,17
4226,16
4227,3
4228,3
4229,17
4230,14
4231,7
4232,17
4233,14
4234,10
4235,6
4236,9
4237,0
4238,7
4239,10
4240,0
4241,24
4242,6
4243,0
4244,0
4245,0
4246,7
4247,3
4248,6
4249,7
4250,14
4251,9
4252,0
4253,10
4254,7
4255,10
4256,3
4257,10
4258,6
4259,7
4260,7
4261,7
4262,7
4263,10
4264,10
4265,10
4266,3
4267,0
4268,3
4269,6
4270,3
4271,24
4272,14
4273,7
4274,10
4275,10
4276,3
4277,10
4278,3
4279,7
4280,0
4281,7
4282,7
4283,0
4284,7
4285,17
4286,14
4287,10
4288,10
4289,10
4290,3
4291,14
4292,0
4293,7
4294,10
4295,7
4296,0
4297,0
4298,3
4299,3
4300,6
4301,6
4302,0
4303,7
4304,17
4305,10
4306,7
4307,6
4308,0
4309,3
4310,7
4311,14
4312,10
4313,0
4314,7
4315,13
4316,3
4317,6
4318,10
4319,14
4320,10
4321,7
4322,7
4323,10
4324,14
4325,7
4326,10
4327,7
4328,7
4329,7
4330,10
4331,13
4332,3
4333,10
4334,3
4335,3
4336,3
4337,14
4338,0
4339,11
4340,7
4341,3
4342,7
4343,7
4344,3
4345,14
4346,6
4347,0
4348,21
4349,10
4350,3
4351,3
4352,10
4353,0
4354,7
4355,10
4356,7
4357,13
4358,14
4359,7
4360,10
4361,7
4362,9
4363,3
4364,24
4365,21
4366,3
4367,3
4368,7
4369,7
4370,7
4371,3
4372,17
4373,0
4374,10
4375,0
4376,14
4377,7
4378,7
4379,14
4380,14
4381,7
4382,0
4383,10
4384,3
4385,3
4386,6
4387,10
4388,13
4389,3
4390,7
4391,6
4392,10
4393,6
4394,13
4395,3
4396,7
4397,7
4398,0
4399,10
4400,9
4401,0
4402,7
4403,10
4404,6
4405,17
4406,3
4407,10
4408,14
4409,21
4410,6
4411,7
4412,6
4413,6
4414,0
4415,0
4416,17
4417,7
4418,3
4419,3
4420,10
4421,7
4422,3
4423,3
4424,6
4425,6
4426,7
4427,10
4428,10
4429,7
4430,9
4431,6
4432,7
4433,9
4434,3
4435,13
4436,0
4437,7
4438,7
4439,10
4440,3
4441,9
4442,7
4443,13
4444,0
4445,10
4446,0
4447,3
4448,0
4449,14
4450,10
4451,0
4452,21
4453,6
4454,0
4455,10
4456,10
4457,3
4458,3
4459,5
4460,7
4461,10
4462,7
4463,13
4464,0
4465,3
4466,17
4467,3
4468,10
4469,7
4470,0
4471,0
4472,7
4473,17
4474,14
4475,9
4476,3
4477,14
4478,10
4479,19
4480,3
4481,0
4482,6
4483,0
4484,7
4485,10
4486,6
4487,7
4488,17
4489,7
4490,7
4491,7
4492,0
4493,3
4494,7
4495,7
4496,6
4497,0
4498,10
4499,21
4500,14
4501,13
4502,7
4503,0
4504,7
4505,14
4506,9
4507,3
4508,10
4509,0
4510,0
4511,17
4512,0
4513,0
4514,13
4515,10
4516,7
4517,10
4518,14
4519,16
4520,3
4521,7
4522,3
4523,0
4524,0
4525,10
4526,14
4527,0
4528,10
4529,14
4530,17
4531,6
4532,0
4533,13
4534,14
4535,10
4536,7
4537,21
4538,14
4539,13
4540,3
4541,13
4542,10
4543,9
4544,3
4545,0
4546,7
4547,6
4548,7
4549,0
4550,13
4551,3
4552,16
4553,7
4554,21
4555,10
4556,0
4557,0
4558,3
4559,6
4560,10
4561,0
4562,7
4563,7
4564,0
4565,3
4566,0
4567,3
4568,0
4569,0
4570,3
4571,0
4572,7
4573,7
4574,10
4575,14
4576,7
4577,7
4578,3
4579,7
4580,10
4581,14
4582,7
4583,14
4584,3
4585,14
4586,0
4587,10
4588,0
4589,3
4590,3
4591,7
4592,17
4593,20
4594,7
4595,6
4596,0
4597,7
4598,10
4599,3
4600,7
4601,0
4602,7
4603,7
4604,13
4605,17
4606,0
4607,3
4608,7
4609,14
4610,0
4611,7
4612,10
4613,15
4614,14
4615,7
4616,7
4617,3
4618,9
4619,13
4620,3
4621,14
4622,6
4623,7
4624,7
4625,14
4626,10
4627,3
4628,3
4629,0
4630,7
4631,9
4632,3
4633,14
4634,0
4635,10
4636,7
4637,0
4638,0
4639,3
4640,14
4641,10
4642,6
4643,7
4644,14
4645,3
4646,7
4647,10
4648,7
4649,6
4650,0
4651,7
4652,3
4653,7
4654,0
4655,10
4656,27
4657,0
4658,0
4659,3
4660,6
4661,17
4662,17
4663,17
4664,7
4665,7
4666,9
4667,13
4668,3
4669,3
4670,14
4671,10
4672,7
4673,8
4674,10
4675,0
4676,3
4677,7
4678,3
4679,7
4680,10
4681,9
4682,14
4683,17
4684,3
4685,7
4686,14
4687,9
4688,3
4689,13
4690,14
4691,0
4692,17
4693,7
4694,13
4695,7
4696,10
4697,6
4698,0
4699,7
4700,0
4701,7
4702,10
4703,3
4704,0
4705,7
4706,0
4707,13
4708,7
4709,0
4710,14
4711,10
4712,7
4713,7
4714,7
4715,3
4716,10
4717,24
4718,0
4719,10
4720,10
4721,0
4722,10
4723,7
4724,3
4725,0
4726,0
4727,0
4728,10
4729,10
4730,9
4731,10
4732,13
4733,6
4734,0
4735,17
4736,6
4737,9
4738,7
4739,10
4740,0
4741,14
4742,17
4743,0
4744,0
4745,14
4746,9
4747,7
4748,3
4749,20
4750,0
4751,7
4752,0
4753,10
4754,0
4755,6
4756,12
4757,3
4758,6
4759,14
4760,12
4761,3
4762,7
4763,14
4764,0
4765,13
4766,7
4767,6
4768,10
4769,10
4770,0
4771,0
4772,3
4773,3
4774,14
4775,0
4776,3
4777,21
4778,13
4779,0
4780,6
4781,10
4782,0
4783,10
4784,19
4785,0
4786,7
4787,0
4788,14
4789,3
4790,7
4791,0
4792,3
4793,14
4794,21
4795,7
4796,3
4797,14
4798,10
4799,3
4800,7
4801,17
4802,0
4803,10
4804,3
4805,10
4806,13
4807,17
4808,0
4809,3
4810,21
4811,10
4812,24
4813,10
4814,7
4815,10
4816,11
4817,0
4818,14
4819,21
4820,20
4821,13
4822,0
4823,0
4824,10
4825,21
4826,13
4827,0
4828,6
4829,14
4830,10
4831,0
4832,3
4833,10
4834,17
4835,3
4836,17
4837,0
4838,3
4839,3
4840,13
4841,0
4842,6
4843,7
4844,3
4845,0
4846,0
4847,14
4848,14
4849,3
4850,10
4851,0
4852,10
4853,13
4854,7
4855,0
4856,7
4857,24
4858,0
4859,10
4860,0
4861,7
4862,17
4863,0
4864,3
4865,3
4866,3
4867,14
4868,0
4869,13
4870,17
4871,0
4872,20
4873,14
4874,3
4875,8
4876,6
4877,7
4878,7
4879,3
4880,7
4881,6
4882,10
4883,12
4884,0
4885,21
4886,3
4887,7
4888,21
4889,10
4890,10
4891,10
4892,13
4893,3
4894,7
4895,10
4896,3
4897,0
4898,7
4899,15
4900,0
4901,7
4902,10
4903,3
4904,10
4905,10
4906,6
4907,9
4908,7
4909,7
4910,17
4911,6
4912,3
4913,7
4914,0
4915,14
4916,11
4917,14
4918,17
4919,10
4920,6
4921,3
4922,11
4923,0
4924,10
4925,7
4926,28
4927,7
4928,7
4929,7
4930,7
4931,3
4932,10
4933,7
4934,7
4935,3
4936,7
4937,3
4938,7
4939,13
4940,3
4941,3
4942,10
4943,6
4944,7
4945,3
4946,14
4947,10
4948,3
4949,3
4950,14
4951,3
4952,0
4953,10
4954,7
4955,10
4956,13
4957,0
4958,17
4959,10
4960,3
4961,3
4962,0
4963,3
4964,9
4965,0
4966,10
4967,0
4968,0
4969,16
4970,3
4971,13
4972,7
4973,10
4974,7
4975,10
4976,7
4977,6
4978,6
4979,3
4980,0
4981,10
4982,3
4983,14
4984,6
4985,0
4986,7
4987,7
4988,3
4989,16
4990,6
4991,9
4992,6
4993,10
4994,7
4995,3
4996,3
4997,10
4998,0
4999,0
5000,7
5001,14
5002,14
5003,0
5004,3
5005,17
5006,7
5007,0
5008,10
5009,7
5010,3
5011,3
5012,10
5013,0
5014,6
5015,0
5016,0
5017,17
5018,3
5019,7
5020,0
5021,10
5022,7
5023,3
5024,6
5025,14
5026,10
5027,10
5028,10
5029,0
5030,19
5031,3
5032,14
5033,7
5034,21
5035,3
5036,14
5037,7
5038,10
5039,14
5040,7
5041,9
5042,21
5043,7
5044,17
5045,9
5046,0
5047,6
5048,0
5049,7
5050,21
5051,10
5052,10
5053,17
5054,0
5055,0
5056,0
5057,3
5058,7
5059,0
5060,3
5061,7
5062,7
5063,0
5064,6
5065,10
5066,14
5067,10
5068,7
5069,14
5070,3
5071,13
5072,0
5073,3
5074,10
5075,10
5076,7
5077,7
5078,0
5079,0
5080,3
5081,0
5082,3
5083,7
5084,0
5085,3
5086,0
5087,7
5088,6
5089,3
5090,14
5091,6
5092,0
5093,23
5094,7
5095,0
5096,10
5097,10
5098,16
5099,3
5100,0
5101,3
5102,10
5103,6
5104,0
5105,10
5106,3
5107,0
5108,10
5109,3
5110,3
5111,3
5112,7
5113,3
5114,17
5115,3
5116,3
5117,10
5118,9
5119,13
5120,7
5121,7
5122,6
5123,0
5124,0
5125,17
5126,7
5127,7
5128,9
5129,3
5130,14
5131,0
5132,0
5133,7
5134,7
5135,10
5136,7
5137,14
5138,0
5139,3
5140,3
5141,3
5142,6
5143,0
5144,17
5145,3
5146,14
5147,0
5148,14
5149,0
5150,0
5151,14
5152,0
5153,14
5154,7
5155,3
5156,7
5157,7
5158,7
5159,3
5160,13
5161,13
5162,0
5163,10
5164,0
5165,3
5166,3
5167,14
5168,10
5169,6
5170,9
5171,7
5172,3
5173,13
5174,0
5175,3
5176,17
5177,10
5178,9
5179,3
5180,10
5181,21
5182,9
5183,3
5184,7
5185,17
5186,6
5187,10
5188,10
5189,3
5190,7
5191,0
5192,0
5193,7
5194,13
5195,0
5196,10
5197,10
5198,3
5199,3
5200,0
5201,7
5202,7
5203,14
5204,7
5205,6
5206,0
5207,3
5208,14
5209,0
5210,7
5211,7
5212,3
5213,14
5214,10
5215,14
5216,7
5217,10
5218,7
5219,6
5220,10
5221,10
5222,0
5223,0
5224,3
5225,14
5226,3
5227,3
5228,7
5229,7
5230,3
5231,13
5232,10
5233,3
5234,0
5235,3
5236,10
5237,0
5238,7
5239,10
5240,3
5241,10
5242,0
5243,14
5244,3
5245,7
5246,3
5247,0
5248,9
5249,3
5250,10
5251,16
5252,7
5253,10
5254,14
5255,6
5256,7
5257,0
5258,3
5259,0
5260,14
5261,0
5262,10
5263,14
5264,17
5265,17
5266,7
5267,7
5268,7
5269,9
5270,0
5271,0
5272,3
5273,0
5274,7
5275,6
5276,14
5277,10
5278,21
5279,3
5280,8
5281,7
5282,3
5283,7
5284,3
5285,0
5286,7
5287,6
5288,7
5289,7
5290,10
5291,0
5292,0
5293,0
5294,14
5295,3
5296,21
5297,6
5298,10
5299,0
5300,7
5301,22
5302,10
5303,3
5304,7
5305,10
5306,14
5307,3
5308,0
5309,10
5310,14
5311,13
5312,0
5313,7
5314,3
5315,0
5316,10
5317,28
5318,14
5319,7
5320,6
5321,14
5322,20
5323,3
