,Team,Clump,Estimator,params,accuracy
5273,Lions,0,GradientBoostingClassifier(),NA,0.7804878048780488
5274,Lions,1,LogisticRegression(),NA,0.7560975609756098
5275,Lions,1,KNeighborsClassifier(),NA,0.8048780487804879
5276,Lions,1,BaggingClassifier(),NA,0.7317073170731707
5277,Lions,1,RandomForestClassifier(),NA,0.7560975609756098
5278,Lions,1,ExtraTreesClassifier(),NA,0.7560975609756098
5279,Lions,1,DecisionTreeClassifier(),NA,0.7560975609756098
5280,Lions,1,AdaBoostClassifier(),NA,0.7560975609756098
5281,Lions,1,MultinomialNB(),NA,0.7317073170731707
5282,Lions,1,GradientBoostingClassifier(),NA,0.7560975609756098
5283,Lions,2,LogisticRegression(),NA,0.7804878048780488
5284,Lions,2,KNeighborsClassifier(),NA,0.7560975609756098
5285,Lions,2,BaggingClassifier(),NA,0.6097560975609756
5286,Lions,2,RandomForestClassifier(),NA,0.6097560975609756
5287,Lions,2,ExtraTreesClassifier(),NA,0.6097560975609756
5288,Lions,2,DecisionTreeClassifier(),NA,0.6097560975609756
5289,Lions,2,AdaBoostClassifier(),NA,0.5853658536585366
5290,Lions,2,MultinomialNB(),NA,0.7804878048780488
5291,Lions,2,GradientBoostingClassifier(),NA,0.6097560975609756
5292,Lions,3,LogisticRegression(),NA,0.7804878048780488
5293,Lions,3,KNeighborsClassifier(),NA,0.7804878048780488
5294,Lions,3,BaggingClassifier(),NA,0.7804878048780488
5295,Lions,3,RandomForestClassifier(),NA,0.7804878048780488
5296,Lions,3,ExtraTreesClassifier(),NA,0.7804878048780488
5297,Lions,3,DecisionTreeClassifier(),NA,0.7804878048780488
5298,Lions,3,AdaBoostClassifier(),NA,0.7804878048780488
5299,Lions,3,MultinomialNB(),NA,0.7804878048780488
5300,Lions,3,GradientBoostingClassifier(),NA,0.7804878048780488
5301,Lions,4,LogisticRegression(),NA,0.8292682926829268
5302,Lions,4,KNeighborsClassifier(),NA,0.7804878048780488
5303,Lions,4,BaggingClassifier(),NA,0.7560975609756098
5304,Lions,4,RandomForestClassifier(),NA,0.7804878048780488
5305,Lions,4,ExtraTreesClassifier(),NA,0.7804878048780488
5306,Lions,4,DecisionTreeClassifier(),NA,0.7560975609756098
5307,Lions,4,AdaBoostClassifier(),NA,0.7560975609756098
5308,Lions,4,MultinomialNB(),NA,0.8292682926829268
5309,Lions,4,GradientBoostingClassifier(),NA,0.7560975609756098
5310,Lions,5,LogisticRegression(),NA,0.7560975609756098
5311,Lions,5,KNeighborsClassifier(),NA,0.7804878048780488
5312,Lions,5,BaggingClassifier(),NA,0.7560975609756098
5313,Lions,5,RandomForestClassifier(),NA,0.7560975609756098
5314,Lions,5,ExtraTreesClassifier(),NA,0.7560975609756098
5315,Lions,5,DecisionTreeClassifier(),NA,0.7317073170731707
5316,Lions,5,AdaBoostClassifier(),NA,0.7317073170731707
5317,Lions,5,MultinomialNB(),NA,0.7560975609756098
5318,Lions,5,GradientBoostingClassifier(),NA,0.7560975609756098
5319,Lions,6,LogisticRegression(),NA,0.7560975609756098
5320,Lions,6,KNeighborsClassifier(),NA,0.7317073170731707
5321,Lions,6,BaggingClassifier(),NA,0.7073170731707317
5322,Lions,6,RandomForestClassifier(),NA,0.7317073170731707
5323,Lions,6,ExtraTreesClassifier(),NA,0.7073170731707317
5324,Lions,6,DecisionTreeClassifier(),NA,0.7073170731707317
5325,Lions,6,AdaBoostClassifier(),NA,0.7560975609756098
5326,Lions,6,MultinomialNB(),NA,0.7560975609756098
5327,Lions,6,GradientBoostingClassifier(),NA,0.7317073170731707
5328,Lions,7,LogisticRegression(),NA,0.7317073170731707
5329,Lions,7,KNeighborsClassifier(),NA,0.7073170731707317
5330,Lions,7,BaggingClassifier(),NA,0.7073170731707317
5331,Lions,7,RandomForestClassifier(),NA,0.7073170731707317
5332,Lions,7,ExtraTreesClassifier(),NA,0.7073170731707317
5333,Lions,7,DecisionTreeClassifier(),NA,0.6829268292682927
5334,Lions,7,AdaBoostClassifier(),NA,0.6585365853658537
5335,Lions,7,MultinomialNB(),NA,0.7073170731707317
5336,Lions,7,GradientBoostingClassifier(),NA,0.7073170731707317
5337,Lions,8,LogisticRegression(),NA,0.8048780487804879
5338,Lions,8,KNeighborsClassifier(),NA,0.7804878048780488
5339,Lions,8,BaggingClassifier(),NA,0.7560975609756098
5340,Lions,8,RandomForestClassifier(),NA,0.7560975609756098
5341,Lions,8,ExtraTreesClassifier(),NA,0.8048780487804879
5342,Lions,8,DecisionTreeClassifier(),NA,0.7804878048780488
5343,Lions,8,AdaBoostClassifier(),NA,0.7560975609756098
5344,Lions,8,MultinomialNB(),NA,0.7804878048780488
5345,Lions,8,GradientBoostingClassifier(),NA,0.8048780487804879
5346,Lions,9,LogisticRegression(),NA,0.8048780487804879
5347,Lions,9,KNeighborsClassifier(),NA,0.7560975609756098
5348,Lions,9,BaggingClassifier(),NA,0.8292682926829268
5349,Lions,9,RandomForestClassifier(),NA,0.8780487804878049
5350,Lions,9,ExtraTreesClassifier(),NA,0.8780487804878049
5351,Lions,9,DecisionTreeClassifier(),NA,0.8780487804878049
5352,Lions,9,AdaBoostClassifier(),NA,0.6585365853658537
5353,Lions,9,MultinomialNB(),NA,0.8048780487804879
5354,Lions,9,GradientBoostingClassifier(),NA,0.8536585365853658
5355,Lions,10,LogisticRegression(),NA,0.7804878048780488
5356,Lions,10,KNeighborsClassifier(),NA,0.7073170731707317
5357,Lions,10,BaggingClassifier(),NA,0.7560975609756098
5358,Lions,10,RandomForestClassifier(),NA,0.7804878048780488
5359,Lions,10,ExtraTreesClassifier(),NA,0.7804878048780488
5360,Lions,10,DecisionTreeClassifier(),NA,0.7560975609756098
5361,Lions,10,AdaBoostClassifier(),NA,0.6829268292682927
5362,Lions,10,MultinomialNB(),NA,0.7804878048780488
5363,Lions,10,GradientBoostingClassifier(),NA,0.7317073170731707
5364,Lions,11,LogisticRegression(),NA,0.7073170731707317
5365,Lions,11,KNeighborsClassifier(),NA,0.6341463414634146
5366,Lions,11,BaggingClassifier(),NA,0.5853658536585366
5367,Lions,11,RandomForestClassifier(),NA,0.6097560975609756
5368,Lions,11,ExtraTreesClassifier(),NA,0.6829268292682927
5369,Lions,11,DecisionTreeClassifier(),NA,0.7073170731707317
5370,Lions,11,AdaBoostClassifier(),NA,0.6341463414634146
5371,Lions,11,MultinomialNB(),NA,0.7560975609756098
5372,Lions,11,GradientBoostingClassifier(),NA,0.5853658536585366
5373,Lions,12,LogisticRegression(),NA,0.8536585365853658
5374,Lions,12,KNeighborsClassifier(),NA,0.7804878048780488
5375,Lions,12,BaggingClassifier(),NA,0.6585365853658537
5376,Lions,12,RandomForestClassifier(),NA,0.7560975609756098
5377,Lions,12,ExtraTreesClassifier(),NA,0.7560975609756098
5378,Lions,12,DecisionTreeClassifier(),NA,0.7560975609756098
5379,Lions,12,AdaBoostClassifier(),NA,0.8048780487804879
5380,Lions,12,MultinomialNB(),NA,0.8536585365853658
5381,Lions,12,GradientBoostingClassifier(),NA,0.8048780487804879
5382,Lions,13,LogisticRegression(),NA,0.8048780487804879
5383,Lions,13,KNeighborsClassifier(),NA,0.7317073170731707
5384,Lions,13,BaggingClassifier(),NA,0.7560975609756098
5385,Lions,13,RandomForestClassifier(),NA,0.8048780487804879
5386,Lions,13,ExtraTreesClassifier(),NA,0.8048780487804879
5387,Lions,13,DecisionTreeClassifier(),NA,0.7804878048780488
5388,Lions,13,AdaBoostClassifier(),NA,0.6585365853658537
5389,Lions,13,MultinomialNB(),NA,0.8048780487804879
5390,Lions,13,GradientBoostingClassifier(),NA,0.8536585365853658
5391,Lions,14,LogisticRegression(),NA,0.8536585365853658
5392,Lions,14,KNeighborsClassifier(),NA,0.8292682926829268
5393,Lions,14,BaggingClassifier(),NA,0.8292682926829268
5394,Lions,14,RandomForestClassifier(),NA,0.7560975609756098
5395,Lions,14,ExtraTreesClassifier(),NA,0.7804878048780488
5396,Lions,14,DecisionTreeClassifier(),NA,0.7560975609756098
5397,Lions,14,AdaBoostClassifier(),NA,0.7804878048780488
5398,Lions,14,MultinomialNB(),NA,0.8292682926829268
5399,Lions,14,GradientBoostingClassifier(),NA,0.7804878048780488
5400,Cardinals,0,LogisticRegression(),NA,0.5121951219512195
5401,Cardinals,0,KNeighborsClassifier(),NA,0.7073170731707317
5402,Cardinals,0,BaggingClassifier(),NA,0.5121951219512195
5403,Cardinals,0,RandomForestClassifier(),NA,0.5121951219512195
5404,Cardinals,0,ExtraTreesClassifier(),NA,0.5121951219512195
5405,Cardinals,0,DecisionTreeClassifier(),NA,0.5121951219512195
5406,Cardinals,0,AdaBoostClassifier(),NA,0.5121951219512195
5407,Cardinals,0,MultinomialNB(),NA,0.5121951219512195
5408,Cardinals,0,GradientBoostingClassifier(),NA,0.5121951219512195
5409,Cardinals,1,LogisticRegression(),NA,0.6585365853658537
5410,Cardinals,1,KNeighborsClassifier(),NA,0.6829268292682927
5411,Cardinals,1,BaggingClassifier(),NA,0.6585365853658537
5412,Cardinals,1,RandomForestClassifier(),NA,0.6585365853658537
5413,Cardinals,1,ExtraTreesClassifier(),NA,0.6585365853658537
5414,Cardinals,1,DecisionTreeClassifier(),NA,0.6585365853658537
5415,Cardinals,1,AdaBoostClassifier(),NA,0.6585365853658537
5416,Cardinals,1,MultinomialNB(),NA,0.6585365853658537
5417,Cardinals,1,GradientBoostingClassifier(),NA,0.6585365853658537
5418,Cardinals,2,LogisticRegression(),NA,0.5121951219512195
5419,Cardinals,2,KNeighborsClassifier(),NA,0.5121951219512195
5420,Cardinals,2,BaggingClassifier(),NA,0.5121951219512195
5421,Cardinals,2,RandomForestClassifier(),NA,0.5121951219512195
5422,Cardinals,2,ExtraTreesClassifier(),NA,0.5121951219512195
5423,Cardinals,2,DecisionTreeClassifier(),NA,0.5121951219512195
5424,Cardinals,2,AdaBoostClassifier(),NA,0.5121951219512195
5425,Cardinals,2,MultinomialNB(),NA,0.5121951219512195
5426,Cardinals,2,GradientBoostingClassifier(),NA,0.5121951219512195
5427,Cardinals,3,LogisticRegression(),NA,0.5121951219512195
5428,Cardinals,3,KNeighborsClassifier(),NA,0.6097560975609756
5429,Cardinals,3,BaggingClassifier(),NA,0.5121951219512195
5430,Cardinals,3,RandomForestClassifier(),NA,0.5121951219512195
5431,Cardinals,3,ExtraTreesClassifier(),NA,0.5121951219512195
5432,Cardinals,3,DecisionTreeClassifier(),NA,0.5121951219512195
5433,Cardinals,3,AdaBoostClassifier(),NA,0.5121951219512195
5434,Cardinals,3,MultinomialNB(),NA,0.5121951219512195
5435,Cardinals,3,GradientBoostingClassifier(),NA,0.5121951219512195
5436,Cardinals,4,LogisticRegression(),NA,0.7317073170731707
5437,Cardinals,4,KNeighborsClassifier(),NA,0.7317073170731707
5438,Cardinals,4,BaggingClassifier(),NA,0.6829268292682927
5439,Cardinals,4,RandomForestClassifier(),NA,0.6829268292682927
5440,Cardinals,4,ExtraTreesClassifier(),NA,0.7073170731707317
5441,Cardinals,4,DecisionTreeClassifier(),NA,0.7073170731707317
5442,Cardinals,4,AdaBoostClassifier(),NA,0.7560975609756098
5443,Cardinals,4,MultinomialNB(),NA,0.7317073170731707
5444,Cardinals,4,GradientBoostingClassifier(),NA,0.6829268292682927
5445,Cardinals,5,LogisticRegression(),NA,0.6585365853658537
5446,Cardinals,5,KNeighborsClassifier(),NA,0.6097560975609756
5447,Cardinals,5,BaggingClassifier(),NA,0.5609756097560976
5448,Cardinals,5,RandomForestClassifier(),NA,0.5853658536585366
5449,Cardinals,5,ExtraTreesClassifier(),NA,0.5853658536585366
5450,Cardinals,5,DecisionTreeClassifier(),NA,0.5609756097560976
5451,Cardinals,5,AdaBoostClassifier(),NA,0.4878048780487805
