,VQ1
2997,0
2998,0
2999,14
3000,0
3001,3
3002,0
3003,0
3004,7
3005,0
3006,0
3007,3
3008,7
3009,0
3010,3
3011,0
3012,3
3013,7
3014,0
3015,7
3016,10
3017,0
3018,7
3019,0
3020,7
3021,14
3022,0
3023,0
3024,0
3025,3
3026,7
3027,0
3028,0
3029,7
3030,0
3031,7
3032,0
3033,0
3034,10
3035,0
3036,0
3037,14
3038,3
3039,7
3040,3
3041,0
3042,0
3043,0
3044,7
3045,0
3046,0
3047,3
3048,21
3049,3
3050,7
3051,7
3052,0
3053,0
3054,14
3055,3
3056,9
3057,3
3058,7
3059,0
3060,3
3061,14
3062,0
3063,3
3064,0
3065,6
3066,0
3067,0
3068,0
3069,0
3070,3
3071,7
3072,10
3073,7
3074,3
3075,0
3076,0
3077,0
3078,3
3079,0
3080,3
3081,0
3082,3
3083,3
3084,3
3085,3
3086,7
3087,7
3088,0
3089,7
3090,3
3091,0
3092,7
3093,7
3094,0
3095,0
3096,0
3097,0
3098,10
3099,0
3100,14
3101,0
3102,0
3103,0
3104,7
3105,0
3106,7
3107,0
3108,0
3109,7
3110,0
3111,0
3112,10
3113,3
3114,3
3115,3
3116,0
3117,14
3118,0
3119,7
3120,7
3121,3
3122,7
3123,0
3124,3
3125,0
3126,0
3127,5
3128,0
3129,0
3130,14
3131,3
3132,0
3133,3
3134,0
3135,0
3136,7
3137,7
3138,7
3139,7
3140,7
3141,0
3142,7
3143,0
3144,0
3145,10
3146,0
3147,3
3148,7
3149,7
3150,0
3151,0
3152,0
3153,3
3154,0
3155,3
3156,0
3157,7
3158,0
3159,0
3160,10
3161,7
3162,0
3163,21
3164,0
3165,9
3166,7
3167,7
3168,0
3169,0
3170,7
3171,0
3172,7
3173,10
3174,0
3175,0
3176,0
3177,7
3178,7
3179,0
3180,6
3181,0
3182,0
3183,3
3184,10
3185,0
3186,0
3187,9
3188,0
3189,7
3190,3
3191,10
3192,0
3193,10
3194,7
3195,0
3196,3
3197,3
3198,3
3199,3
3200,0
3201,0
3202,0
3203,3
3204,0
3205,7
3206,3
3207,0
3208,6
3209,3
3210,7
3211,10
3212,3
3213,10
3214,14
3215,0
3216,7
3217,0
3218,6
3219,0
3220,10
3221,14
3222,3
3223,6
3224,0
3225,14
3226,3
3227,0
3228,7
3229,0
3230,6
3231,0
3232,7
3233,14
3234,13
3235,0
3236,0
3237,7
3238,7
3239,17
3240,0
3241,10
3242,0
3243,7
3244,0
3245,3
3246,3
3247,7
3248,7
3249,0
3250,0
3251,3
3252,14
3253,3
3254,0
3255,7
3256,0
3257,0
3258,3
3259,3
3260,0
3261,0
3262,0
3263,7
3264,7
3265,10
3266,6
3267,0
3268,3
3269,3
3270,7
3271,7
3272,6
3273,7
3274,9
3275,0
3276,9
3277,14
3278,0
3279,3
3280,10
3281,7
3282,3
3283,0
3284,14
3285,0
3286,3
3287,0
3288,7
3289,7
3290,3
3291,0
3292,10
3293,0
3294,3
3295,3
3296,14
3297,3
3298,3
3299,10
3300,7
3301,0
3302,3
3303,13
3304,0
3305,7
3306,0
3307,0
3308,3
3309,3
3310,0
3311,14
3312,28
3313,0
3314,7
3315,0
3316,7
3317,0
3318,6
3319,0
3320,3
3321,10
3322,0
3323,7
3324,0
3325,3
3326,14
3327,14
3328,0
3329,7
3330,7
3331,14
3332,3
3333,7
3334,7
3335,3
3336,0
3337,7
3338,7
3339,13
3340,0
3341,7
3342,10
3343,14
3344,14
3345,7
3346,10
3347,0
3348,0
3349,0
3350,0
3351,3
3352,7
3353,0
3354,3
3355,3
3356,3
3357,0
3358,0
3359,0
3360,0
3361,7
3362,7
3363,14
3364,0
3365,7
3366,0
3367,0
3368,14
3369,7
3370,0
3371,7
3372,7
3373,0
3374,10
3375,3
3376,0
3377,7
3378,7
3379,3
3380,10
3381,7
3382,0
3383,0
3384,7
3385,3
3386,0
3387,3
3388,7
3389,0
3390,0
3391,0
3392,0
3393,7
3394,7
3395,0
3396,10
3397,7
3398,0
3399,3
3400,0
3401,3
3402,0
3403,7
3404,0
3405,0
3406,21
3407,14
3408,0
3409,0
3410,7
3411,3
3412,7
3413,0
3414,3
3415,7
3416,7
3417,0
3418,7
3419,7
3420,0
3421,0
3422,7
3423,0
3424,3
3425,7
3426,7
3427,0
3428,0
3429,3
3430,3
3431,7
3432,3
3433,7
3434,3
3435,10
3436,0
3437,0
3438,0
3439,0
3440,0
3441,3
3442,0
3443,0
3444,0
3445,3
3446,0
3447,0
3448,14
3449,14
3450,0
3451,3
3452,0
3453,0
3454,3
3455,7
3456,0
3457,7
3458,3
3459,10
3460,7
3461,0
3462,14
3463,10
3464,7
3465,0
3466,0
3467,7
3468,3
3469,12
3470,7
3471,3
3472,3
3473,14
3474,0
3475,10
3476,3
3477,0
3478,7
3479,0
3480,7
3481,10
3482,0
3483,0
3484,0
3485,0
3486,3
3487,10
3488,3
3489,0
3490,0
3491,3
3492,7
3493,7
3494,0
3495,7
3496,7
3497,7
3498,0
3499,7
3500,0
3501,17
3502,0
3503,0
3504,0
3505,0
3506,3
3507,0
3508,3
3509,0
3510,0
3511,7
3512,0
3513,0
3514,0
3515,3
3516,0
3517,3
3518,10
3519,10
3520,0
3521,3
3522,3
3523,0
3524,6
3525,12
3526,7
3527,3
3528,7
3529,0
3530,0
3531,3
3532,7
3533,3
3534,10
3535,0
3536,7
3537,7
3538,0
3539,7
3540,7
3541,0
3542,3
3543,7
3544,7
3545,3
3546,3
3547,7
3548,0
3549,0
3550,7
3551,14
3552,7
3553,2
3554,14
3555,10
3556,3
3557,3
3558,0
3559,3
3560,7
3561,7
3562,7
3563,7
3564,0
3565,0
3566,6
3567,0
3568,14
3569,0
3570,0
3571,3
3572,0
3573,7
3574,0
3575,0
3576,7
3577,0
3578,0
3579,0
3580,3
3581,7
3582,7
3583,0
3584,0
3585,3
3586,0
3587,7
3588,10
3589,7
3590,10
3591,3
3592,0
3593,7
3594,7
3595,10
3596,3
3597,0
3598,7
3599,7
3600,3
3601,0
3602,0
3603,0
3604,10
3605,0
3606,13
3607,0
3608,14
3609,0
3610,7
3611,7
3612,0
3613,0
3614,3
3615,0
3616,0
3617,7
3618,7
3619,3
3620,3
3621,7
3622,3
3623,3
3624,3
3625,3
3626,3
3627,3
3628,7
3629,17
3630,7
3631,0
3632,7
3633,0
3634,7
3635,7
3636,0
3637,0
3638,0
3639,6
3640,3
3641,7
3642,0
3643,0
3644,0
3645,0
3646,0
3647,0
3648,0
3649,3
3650,0
3651,3
3652,0
3653,3
3654,0
3655,0
3656,17
3657,14
3658,3
3659,0
3660,0
3661,6
3662,7
3663,3
3664,3
3665,3
3666,3
3667,3
3668,7
3669,3
3670,0
3671,7
3672,3
3673,21
3674,0
3675,3
3676,7
3677,0
3678,0
3679,7
3680,3
3681,0
3682,3
3683,0
3684,7
3685,3
3686,7
3687,0
3688,3
3689,0
3690,7
3691,14
3692,0
3693,0
3694,0
3695,0
3696,7
3697,0
3698,0
3699,6
3700,0
3701,0
3702,0
3703,0
3704,17
3705,14
3706,7
3707,3
3708,14
3709,0
3710,3
3711,10
3712,0
3713,7
3714,6
3715,0
3716,7
3717,6
3718,0
3719,0
3720,3
3721,8
3722,7
3723,3
3724,7
3725,6
3726,14
3727,3
3728,7
3729,0
3730,6
3731,10
3732,0
3733,0
3734,21
3735,0
3736,0
3737,0
3738,0
3739,0
3740,3
3741,0
3742,10
3743,0
3744,3
3745,0
3746,10
3747,7
3748,7
3749,14
3750,3
3751,14
3752,0
3753,3
3754,0
3755,0
3756,3
3757,0
3758,10
3759,7
3760,7
3761,0
3762,3
3763,14
3764,0
3765,7
3766,0
3767,3
3768,3
3769,14
3770,7
3771,7
3772,0
3773,3
3774,0
3775,0
3776,10
3777,3
3778,0
3779,7
3780,7
3781,0
3782,0
3783,0
3784,0
3785,0
3786,0
3787,0
3788,7
3789,14
3790,0
3791,0
3792,0
3793,6
3794,7
3795,0
3796,0
3797,7
3798,24
3799,3
3800,3
3801,0
3802,7
3803,7
3804,28
3805,7
3806,7
3807,7
3808,0
3809,0
3810,7
3811,0
3812,0
3813,6
3814,3
3815,7
3816,0
3817,3
3818,0
3819,3
3820,3
3821,0
3822,0
3823,0
3824,7
3825,0
3826,0
3827,7
3828,0
3829,0
3830,0
3831,14
3832,0
3833,0
3834,0
3835,0
3836,7
3837,0
3838,7
3839,0
3840,3
3841,10
3842,3
3843,0
3844,0
3845,3
3846,0
3847,0
3848,3
3849,7
3850,0
3851,3
3852,7
3853,3
3854,7
3855,3
3856,7
3857,0
3858,3
3859,0
3860,14
3861,7
3862,7
3863,10
3864,3
3865,7
3866,7
3867,0
3868,7
3869,3
3870,0
3871,7
3872,10
3873,3
3874,0
3875,7
3876,10
3877,0
3878,3
3879,0
3880,3
3881,7
3882,13
3883,0
3884,3
3885,0
3886,7
3887,0
3888,3
3889,7
3890,7
3891,3
3892,0
3893,0
3894,7
3895,3
3896,3
3897,7
3898,14
3899,14
3900,7
3901,0
3902,0
3903,0
3904,3
3905,3
3906,0
3907,3
3908,7
3909,0
3910,0
3911,0
3912,14
3913,0
3914,0
3915,0
3916,0
3917,0
3918,12
3919,0
3920,0
3921,17
3922,17
3923,3
3924,0
3925,7
3926,7
3927,0
3928,3
3929,7
3930,0
3931,3
3932,6
3933,10
3934,3
3935,7
3936,3
3937,6
3938,0
3939,7
3940,3
3941,0
3942,7
3943,0
3944,14
3945,0
3946,7
3947,7
3948,0
3949,0
3950,3
3951,0
3952,3
3953,7
3954,7
3955,7
3956,0
3957,10
3958,7
3959,0
3960,0
3961,7
3962,0
3963,7
3964,7
3965,14
3966,0
3967,7
3968,10
3969,0
3970,0
3971,17
3972,7
3973,10
3974,0
3975,7
3976,3
3977,7
3978,0
3979,0
3980,7
3981,14
3982,14
3983,0
3984,7
3985,0
3986,13
3987,0
3988,0
3989,0
3990,14
3991,3
3992,0
3993,0
3994,0
3995,0
3996,3
3997,7
3998,3
3999,0
4000,14
4001,0
4002,8
4003,7
4004,7
4005,7
4006,14
4007,7
4008,0
4009,0
4010,0
4011,3
4012,0
4013,14
4014,3
4015,3
4016,10
4017,3
4018,3
4019,3
4020,0
4021,0
4022,7
4023,3
4024,3
4025,7
4026,0
4027,0
4028,0
4029,3
4030,3
4031,7
4032,0
4033,0
4034,14
4035,0
4036,0
4037,0
4038,10
4039,3
4040,0
4041,3
4042,10
4043,0
4044,9
4045,0
4046,3
4047,7
4048,0
4049,7
4050,3
4051,7
4052,0
4053,7
4054,0
4055,0
4056,0
4057,7
4058,3
4059,0
4060,3
4061,0
4062,3
4063,0
4064,3
4065,10
4066,7
4067,7
4068,7
4069,10
4070,0
4071,7
4072,3
4073,3
4074,7
4075,0
4076,3
4077,0
4078,7
4079,0
4080,3
4081,3
4082,3
4083,0
4084,0
4085,0
4086,3
4087,3
4088,10
4089,7
4090,10
4091,3
4092,0
4093,7
4094,0
4095,3
4096,7
4097,3
4098,3
4099,3
4100,7
4101,3
4102,3
4103,7
4104,3
4105,3
4106,0
4107,0
4108,0
4109,0
4110,7
4111,10
4112,3
4113,0
4114,7
4115,6
4116,10
4117,3
4118,0
4119,0
4120,3
4121,0
4122,7
4123,7
4124,7
4125,10
4126,3
4127,0
4128,3
4129,3
4130,10
4131,10
4132,7
4133,0
4134,0
4135,0
4136,0
4137,0
4138,7
4139,0
4140,0
4141,7
4142,14
4143,7
4144,6
4145,6
4146,0
4147,7
4148,3
4149,10
4150,7
4151,0
4152,0
4153,7
4154,10
4155,0
4156,0
4157,0
4158,3
4159,3
4160,3
4161,7
4162,0
4163,10
4164,0
4165,0
4166,6
4167,0
4168,0
4169,3
4170,7
4171,7
4172,6
4173,7
4174,0
4175,14
4176,7
4177,0
4178,0
4179,3
4180,0
4181,3
4182,7
4183,0
4184,0
4185,7
4186,7
4187,0
4188,7
4189,7
4190,0
4191,0
4192,3
4193,0
4194,0
4195,7
4196,7
4197,7
4198,7
4199,14
4200,0
4201,0
4202,0
4203,7
4204,0
4205,7
4206,14
4207,0
4208,0
4209,14
4210,7
4211,6
4212,3
4213,7
4214,7
4215,10
4216,0
4217,0
4218,0
4219,8
4220,7
4221,3
4222,0
4223,0
4224,10
4225,0
4226,0
4227,13
4228,7
4229,0
4230,7
4231,0
4232,14
4233,21
4234,7
4235,7
4236,0
4237,7
4238,0
4239,3
4240,3
4241,3
4242,10
4243,0
4244,3
4245,0
4246,0
4247,3
4248,0
4249,0
4250,10
4251,3
4252,7
4253,7
4254,0
4255,7
4256,0
4257,7
4258,0
4259,10
4260,7
4261,3
4262,0
4263,3
4264,10
4265,0
4266,3
4267,2
4268,0
4269,0
4270,0
4271,0
4272,0
4273,0
4274,3
4275,7
4276,6
4277,7
4278,0
4279,0
4280,7
4281,7
4282,6
4283,2
4284,3
4285,3
4286,10
4287,0
4288,0
4289,0
4290,0
4291,0
4292,0
4293,0
4294,3
4295,0
4296,0
4297,7
4298,0
4299,0
4300,7
4301,3
4302,7
4303,0
4304,7
4305,7
4306,0
4307,7
4308,3
4309,6
4310,3
4311,7
4312,0
4313,16
4314,0
4315,3
4316,10
4317,0
4318,7
4319,0
4320,0
4321,0
4322,0
4323,3
4324,0
4325,6
4326,0
4327,10
4328,0
4329,7
4330,0
4331,8
4332,7
4333,0
4334,7
4335,3
4336,0
4337,6
4338,0
4339,0
4340,7
4341,3
4342,10
4343,7
4344,0
4345,0
4346,3
4347,0
4348,7
4349,7
4350,0
4351,0
4352,0
4353,7
4354,0
4355,0
4356,3
4357,7
4358,0
4359,14
4360,0
4361,7
4362,7
4363,3
4364,0
4365,14
4366,3
4367,0
4368,10
4369,3
4370,7
4371,0
4372,14
4373,7
4374,0
4375,14
4376,0
4377,10
4378,7
4379,0
4380,0
4381,0
4382,0
4383,3
4384,14
4385,7
4386,3
4387,0
4388,0
4389,10
4390,6
4391,0
4392,3
4393,7
4394,7
4395,9
4396,0
4397,0
4398,3
4399,7
4400,3
4401,0
4402,6
4403,0
4404,0
4405,3
4406,7
4407,7
4408,7
4409,7
4410,0
4411,0
4412,0
4413,7
4414,7
4415,0
4416,7
4417,0
4418,0
4419,7
4420,0
4421,14
4422,14
4423,0
4424,6
4425,3
4426,0
4427,0
4428,0
4429,0
4430,0
4431,3
4432,7
4433,0
4434,0
4435,0
4436,0
4437,0
4438,7
4439,0
4440,0
4441,6
4442,6
4443,0
4444,13
4445,3
4446,3
4447,0
4448,7
4449,3
4450,0
4451,7
4452,3
4453,10
4454,10
4455,3
4456,3
4457,0
4458,0
4459,0
4460,3
4461,7
4462,0
4463,10
4464,3
4465,3
4466,3
4467,0
4468,0
4469,7
4470,3
4471,7
4472,7
4473,0
4474,3
4475,0
4476,13
4477,14
4478,10
4479,0
4480,7
4481,7
4482,0
4483,0
4484,3
4485,0
4486,3
4487,7
4488,0
4489,0
4490,14
4491,0
4492,7
4493,10
4494,3
4495,3
4496,3
4497,3
4498,0
4499,10
4500,0
4501,3
4502,0
4503,3
4504,0
4505,7
4506,10
4507,7
4508,3
4509,7
4510,3
4511,3
4512,7
4513,0
4514,0
4515,7
4516,7
4517,20
4518,0
4519,0
4520,3
4521,0
4522,0
4523,0
4524,3
4525,3
4526,0
4527,0
4528,3
4529,0
4530,7
4531,3
4532,0
4533,0
4534,10
4535,0
4536,0
4537,0
4538,3
4539,7
4540,7
4541,3
4542,0
4543,0
4544,14
4545,7
4546,0
4547,14
4548,10
4549,0
4550,3
4551,7
4552,0
4553,0
4554,3
4555,0
4556,3
4557,0
4558,0
4559,3
4560,10
4561,0
4562,2
4563,0
4564,0
4565,3
4566,0
4567,0
4568,0
4569,0
4570,3
4571,0
4572,3
4573,14
4574,0
4575,6
4576,3
4577,3
4578,3
4579,0
4580,0
4581,7
4582,0
4583,0
4584,0
4585,3
4586,17
4587,0
4588,2
4589,0
4590,3
4591,3
4592,3
4593,0
4594,6
4595,3
4596,14
4597,14
4598,0
4599,3
4600,0
4601,14
4602,0
4603,0
4604,7
4605,0
4606,10
4607,0
4608,3
4609,0
4610,7
4611,0
4612,7
4613,7
4614,7
4615,0
4616,14
4617,7
4618,3
4619,0
4620,7
4621,10
4622,3
4623,7
4624,0
4625,3
4626,0
4627,7
4628,7
4629,0
4630,0
4631,3
4632,0
4633,0
4634,7
4635,6
4636,7
4637,0
4638,0
4639,3
4640,10
4641,0
4642,0
4643,7
4644,6
4645,14
4646,7
4647,14
4648,0
4649,0
4650,3
4651,7
4652,10
4653,7
4654,0
4655,0
4656,7
4657,6
4658,7
4659,7
4660,7
4661,7
4662,3
4663,0
4664,0
4665,3
4666,3
4667,6
4668,7
4669,0
4670,0
4671,0
4672,7
4673,14
4674,13
4675,0
4676,0
4677,0
4678,0
4679,14
4680,3
4681,0
4682,0
4683,0
4684,3
4685,3
4686,7
4687,0
4688,7
4689,16
4690,7
4691,0
4692,0
4693,0
4694,0
4695,0
4696,3
4697,0
4698,7
4699,7
4700,6
4701,7
4702,0
4703,0
4704,0
4705,14
4706,0
4707,0
4708,3
4709,7
4710,3
4711,7
4712,3
4713,0
4714,0
4715,7
4716,3
4717,0
4718,13
4719,7
4720,0
4721,3
4722,0
4723,0
4724,0
4725,10
4726,0
4727,0
4728,6
4729,3
4730,3
4731,0
4732,3
4733,7
4734,0
4735,3
4736,0
4737,0
4738,0
4739,0
4740,10
4741,0
4742,3
4743,7
4744,0
4745,3
4746,0
4747,3
4748,10
4749,0
4750,10
4751,7
4752,0
4753,7
4754,7
4755,14
4756,0
4757,7
4758,7
4759,3
4760,0
4761,3
4762,0
4763,14
4764,0
4765,3
4766,3
4767,14
4768,7
4769,0
4770,0
4771,7
4772,3
4773,0
4774,3
4775,0
4776,7
4777,21
4778,0
4779,7
4780,14
4781,7
4782,3
4783,7
4784,0
4785,3
4786,0
4787,0
4788,0
4789,6
4790,7
4791,17
4792,7
4793,0
4794,0
4795,7
4796,3
4797,7
4798,14
4799,7
4800,6
4801,0
4802,0
4803,0
4804,0
4805,3
4806,0
4807,14
4808,0
4809,14
4810,0
4811,0
4812,0
4813,7
4814,3
4815,7
4816,14
4817,0
4818,14
4819,7
4820,3
4821,0
4822,3
4823,0
4824,0
4825,7
4826,3
4827,0
4828,3
4829,0
4830,7
4831,7
4832,3
4833,6
4834,0
4835,14
4836,6
4837,7
4838,0
4839,3
4840,7
4841,0
4842,7
4843,0
4844,0
4845,6
4846,7
4847,0
4848,6
4849,14
4850,0
4851,3
4852,0
4853,2
4854,7
4855,7
4856,7
4857,0
4858,6
4859,0
4860,0
4861,3
4862,0
4863,21
4864,3
4865,0
4866,7
4867,6
4868,0
4869,7
4870,7
4871,0
4872,0
4873,10
4874,2
4875,7
4876,7
4877,7
4878,0
4879,7
4880,7
4881,0
4882,0
4883,7
4884,0
4885,0
4886,6
4887,7
4888,7
4889,3
4890,3
4891,7
4892,0
4893,3
4894,3
4895,7
4896,14
4897,7
4898,0
4899,7
4900,0
4901,3
4902,14
4903,3
4904,7
4905,7
4906,3
4907,0
4908,0
4909,10
4910,0
4911,0
4912,7
4913,0
4914,7
4915,0
4916,0
4917,14
4918,10
4919,7
4920,0
4921,7
4922,9
4923,0
4924,0
4925,14
4926,10
4927,7
4928,0
4929,7
4930,0
4931,0
4932,3
4933,0
4934,7
4935,7
4936,7
4937,0
4938,0
4939,0
4940,0
4941,3
4942,0
4943,10
4944,10
4945,0
4946,0
4947,7
4948,0
4949,0
4950,6
4951,3
4952,7
4953,0
4954,0
4955,7
4956,7
4957,0
4958,0
4959,3
4960,0
4961,0
4962,0
4963,3
4964,2
4965,3
4966,3
4967,0
4968,7
4969,7
4970,0
4971,0
4972,0
4973,0
4974,0
4975,6
4976,7
4977,3
4978,3
4979,7
4980,0
4981,0
4982,7
4983,0
4984,0
4985,7
4986,0
4987,14
4988,3
4989,0
4990,0
4991,0
4992,7
4993,3
4994,3
4995,3
4996,3
4997,0
4998,0
4999,13
5000,0
5001,3
5002,3
5003,7
5004,0
5005,3
5006,3
5007,3
5008,7
5009,0
5010,7
5011,0
5012,7
5013,0
5014,0
5015,7
5016,0
5017,0
5018,7
5019,3
5020,0
5021,6
5022,0
5023,0
5024,3
5025,3
5026,7
5027,0
5028,7
5029,6
5030,7
5031,3
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,6
5039,14
5040,0
5041,3
5042,7
5043,0
5044,7
5045,9
5046,6
5047,3
5048,14
5049,0
5050,7
5051,14
5052,0
5053,7
5054,0
5055,7
5056,0
5057,0
5058,0
5059,0
5060,0
5061,0
5062,10
5063,3
5064,17
5065,21
5066,3
5067,0
5068,3
5069,7
5070,0
5071,0
5072,0
5073,6
5074,3
5075,0
5076,7
5077,0
5078,7
5079,7
5080,0
5081,7
5082,14
5083,0
5084,0
5085,0
5086,0
5087,0
5088,3
5089,7
5090,0
5091,0
5092,7
5093,6
5094,0
5095,3
5096,0
5097,0
5098,3
5099,0
5100,7
5101,6
5102,0
5103,3
5104,0
5105,3
5106,14
5107,14
5108,0
5109,3
5110,10
5111,0
5112,7
5113,13
5114,7
5115,10
5116,0
5117,3
5118,3
5119,0
5120,0
5121,7
5122,10
5123,0
5124,6
5125,0
5126,0
5127,3
5128,7
5129,7
5130,7
5131,14
5132,14
5133,7
5134,6
5135,10
5136,10
5137,0
5138,3
5139,0
5140,3
5141,7
5142,6
5143,7
5144,7
5145,0
5146,0
5147,14
5148,0
5149,17
5150,3
5151,14
5152,0
5153,3
5154,0
5155,0
5156,0
5157,7
5158,3
5159,9
5160,3
5161,7
5162,10
5163,14
5164,3
5165,3
5166,0
5167,0
5168,3
5169,7
5170,0
5171,3
5172,0
5173,3
5174,0
5175,7
5176,14
5177,0
5178,3
5179,3
5180,3
5181,7
5182,0
5183,7
5184,0
5185,0
5186,14
5187,7
5188,0
5189,0
5190,0
5191,7
5192,0
5193,3
5194,10
5195,0
5196,3
5197,14
5198,0
5199,3
5200,3
5201,7
5202,7
5203,14
5204,0
5205,0
5206,10
5207,6
5208,0
5209,10
5210,13
5211,3
5212,7
5213,6
5214,9
5215,7
5216,0
5217,0
5218,0
5219,14
5220,3
5221,0
5222,7
5223,7
5224,6
5225,0
5226,0
5227,0
5228,0
5229,0
5230,0
5231,0
5232,0
5233,7
5234,3
5235,14
5236,3
5237,15
5238,10
5239,3
5240,7
5241,7
5242,3
5243,0
5244,0
5245,3
5246,7
5247,0
5248,7
5249,0
5250,0
5251,3
5252,10
5253,0
5254,7
5255,3
5256,6
5257,0
5258,14
5259,7
5260,7
5261,3
5262,10
5263,3
5264,7
5265,0
5266,0
5267,13
5268,3
5269,0
5270,0
5271,7
5272,14
5273,0
5274,6
5275,3
5276,0
5277,0
5278,0
5279,0
5280,0
5281,3
5282,0
5283,14
5284,0
5285,0
5286,0
5287,0
5288,0
5289,7
5290,3
5291,0
5292,7
5293,7
5294,10
5295,3
5296,7
5297,6
5298,3
5299,0
5300,0
5301,10
5302,0
5303,14
5304,7
5305,0
5306,7
5307,3
5308,7
5309,0
5310,0
5311,10
5312,10
5313,3
5314,3
5315,7
5316,7
5317,21
5318,3
5319,7
5320,7
5321,10
5322,0
5323,3
