,Team,Clump,Estimator,params,accuracy,HV
2161,Browns,0,KNeighborsClassifier(),,0.5,H
2162,Browns,0,BaggingClassifier(),,0.75,H
2163,Browns,0,RandomForestClassifier(),,0.75,H
2164,Browns,0,ExtraTreesClassifier(),,0.75,H
2165,Browns,0,DecisionTreeClassifier(),,0.75,H
2166,Browns,0,AdaBoostClassifier(),,0.75,H
2167,Browns,0,MultinomialNB(),,0.75,H
2168,Browns,0,GradientBoostingClassifier(),,0.75,H
2169,Browns,1,LogisticRegression(),,0.55,H
2170,Browns,1,KNeighborsClassifier(),,0.55,H
2171,Browns,1,BaggingClassifier(),,0.55,H
2172,Browns,1,RandomForestClassifier(),,0.55,H
2173,Browns,1,ExtraTreesClassifier(),,0.55,H
2174,Browns,1,DecisionTreeClassifier(),,0.55,H
2175,Browns,1,AdaBoostClassifier(),,0.55,H
2176,Browns,1,MultinomialNB(),,0.55,H
2177,Browns,1,GradientBoostingClassifier(),,0.55,H
2178,Browns,2,LogisticRegression(),,0.675,H
2179,Browns,2,KNeighborsClassifier(),,0.675,H
2180,Browns,2,BaggingClassifier(),,0.675,H
2181,Browns,2,RandomForestClassifier(),,0.675,H
2182,Browns,2,ExtraTreesClassifier(),,0.675,H
2183,Browns,2,DecisionTreeClassifier(),,0.675,H
2184,Browns,2,AdaBoostClassifier(),,0.675,H
2185,Browns,2,MultinomialNB(),,0.675,H
2186,Browns,2,GradientBoostingClassifier(),,0.675,H
2187,Browns,3,LogisticRegression(),,0.575,H
2188,Browns,3,KNeighborsClassifier(),,0.525,H
2189,Browns,3,BaggingClassifier(),,0.575,H
2190,Browns,3,RandomForestClassifier(),,0.575,H
2191,Browns,3,ExtraTreesClassifier(),,0.575,H
2192,Browns,3,DecisionTreeClassifier(),,0.575,H
2193,Browns,3,AdaBoostClassifier(),,0.575,H
2194,Browns,3,MultinomialNB(),,0.575,H
2195,Browns,3,GradientBoostingClassifier(),,0.575,H
2196,Browns,4,LogisticRegression(),,0.675,H
2197,Browns,4,KNeighborsClassifier(),,0.65,H
2198,Browns,4,BaggingClassifier(),,0.675,H
2199,Browns,4,RandomForestClassifier(),,0.65,H
2200,Browns,4,ExtraTreesClassifier(),,0.675,H
2201,Browns,4,DecisionTreeClassifier(),,0.675,H
2202,Browns,4,AdaBoostClassifier(),,0.625,H
2203,Browns,4,MultinomialNB(),,0.7,H
2204,Browns,4,GradientBoostingClassifier(),,0.65,H
2205,Browns,5,LogisticRegression(),,0.65,H
2206,Browns,5,KNeighborsClassifier(),,0.6,H
2207,Browns,5,BaggingClassifier(),,0.65,H
2208,Browns,5,RandomForestClassifier(),,0.65,H
2209,Browns,5,ExtraTreesClassifier(),,0.675,H
2210,Browns,5,DecisionTreeClassifier(),,0.65,H
2211,Browns,5,AdaBoostClassifier(),,0.675,H
2212,Browns,5,MultinomialNB(),,0.675,H
2213,Browns,5,GradientBoostingClassifier(),,0.625,H
2214,Browns,6,LogisticRegression(),,0.7,H
2215,Browns,6,KNeighborsClassifier(),,0.625,H
2216,Browns,6,BaggingClassifier(),,0.7,H
2217,Browns,6,RandomForestClassifier(),,0.7,H
2218,Browns,6,ExtraTreesClassifier(),,0.675,H
2219,Browns,6,DecisionTreeClassifier(),,0.675,H
2220,Browns,6,AdaBoostClassifier(),,0.65,H
2221,Browns,6,MultinomialNB(),,0.675,H
2222,Browns,6,GradientBoostingClassifier(),,0.675,H
2223,Browns,7,LogisticRegression(),,0.75,H
2224,Browns,7,KNeighborsClassifier(),,0.65,H
2225,Browns,7,BaggingClassifier(),,0.625,H
2226,Browns,7,RandomForestClassifier(),,0.775,H
2227,Browns,7,ExtraTreesClassifier(),,0.725,H
2228,Browns,7,DecisionTreeClassifier(),,0.7,H
2229,Browns,7,AdaBoostClassifier(),,0.675,H
2230,Browns,7,MultinomialNB(),,0.75,H
2231,Browns,7,GradientBoostingClassifier(),,0.7,H
2232,Browns,8,LogisticRegression(),,0.7,H
2233,Browns,8,KNeighborsClassifier(),,0.725,H
2234,Browns,8,BaggingClassifier(),,0.575,H
2235,Browns,8,RandomForestClassifier(),,0.625,H
2236,Browns,8,ExtraTreesClassifier(),,0.7,H
2237,Browns,8,DecisionTreeClassifier(),,0.7,H
2238,Browns,8,AdaBoostClassifier(),,0.725,H
2239,Browns,8,MultinomialNB(),,0.675,H
2240,Browns,8,GradientBoostingClassifier(),,0.7,H
2241,Browns,9,LogisticRegression(),,0.65,H
2242,Browns,9,KNeighborsClassifier(),,0.6,H
2243,Browns,9,BaggingClassifier(),,0.675,H
2244,Browns,9,RandomForestClassifier(),,0.65,H
2245,Browns,9,ExtraTreesClassifier(),,0.65,H
2246,Browns,9,DecisionTreeClassifier(),,0.65,H
2247,Browns,9,AdaBoostClassifier(),,0.65,H
2248,Browns,9,MultinomialNB(),,0.65,H
2249,Browns,9,GradientBoostingClassifier(),,0.675,H
2250,Browns,10,LogisticRegression(),,0.7,H
2251,Browns,10,KNeighborsClassifier(),,0.675,H
2252,Browns,10,BaggingClassifier(),,0.775,H
2253,Browns,10,RandomForestClassifier(),,0.7,H
2254,Browns,10,ExtraTreesClassifier(),,0.7,H
2255,Browns,10,DecisionTreeClassifier(),,0.625,H
2256,Browns,10,AdaBoostClassifier(),,0.7,H
2257,Browns,10,MultinomialNB(),,0.75,H
2258,Browns,10,GradientBoostingClassifier(),,0.725,H
2259,Browns,11,LogisticRegression(),,0.75,H
2260,Browns,11,KNeighborsClassifier(),,0.55,H
2261,Browns,11,BaggingClassifier(),,0.6,H
2262,Browns,11,RandomForestClassifier(),,0.625,H
2263,Browns,11,ExtraTreesClassifier(),,0.625,H
2264,Browns,11,DecisionTreeClassifier(),,0.625,H
2265,Browns,11,AdaBoostClassifier(),,0.65,H
2266,Browns,11,MultinomialNB(),,0.775,H
2267,Browns,11,GradientBoostingClassifier(),,0.6,H
2268,Browns,12,LogisticRegression(),,0.725,H
2269,Browns,12,KNeighborsClassifier(),,0.675,H
2270,Browns,12,BaggingClassifier(),,0.7,H
2271,Browns,12,RandomForestClassifier(),,0.7,H
2272,Browns,12,ExtraTreesClassifier(),,0.725,H
2273,Browns,12,DecisionTreeClassifier(),,0.725,H
2274,Browns,12,AdaBoostClassifier(),,0.725,H
2275,Browns,12,MultinomialNB(),,0.7,H
2276,Browns,12,GradientBoostingClassifier(),,0.7,H
2277,Browns,13,LogisticRegression(),,0.775,H
2278,Browns,13,KNeighborsClassifier(),,0.675,H
2279,Browns,13,BaggingClassifier(),,0.75,H
2280,Browns,13,RandomForestClassifier(),,0.7,H
2281,Browns,13,ExtraTreesClassifier(),,0.725,H
2282,Browns,13,DecisionTreeClassifier(),,0.7,H
2283,Browns,13,AdaBoostClassifier(),,0.7,H
2284,Browns,13,MultinomialNB(),,0.775,H
2285,Browns,13,GradientBoostingClassifier(),,0.7,H
2286,Browns,14,LogisticRegression(),,0.85,H
2287,Browns,14,KNeighborsClassifier(),,0.725,H
2288,Browns,14,BaggingClassifier(),,0.75,H
2289,Browns,14,RandomForestClassifier(),,0.75,H
2290,Browns,14,ExtraTreesClassifier(),,0.75,H
2291,Browns,14,DecisionTreeClassifier(),,0.725,H
2292,Browns,14,AdaBoostClassifier(),,0.675,H
2293,Browns,14,MultinomialNB(),,0.775,H
2294,Browns,14,GradientBoostingClassifier(),,0.825,H
2295,Raiders,0,LogisticRegression(),,0.7380952380952381,H
2296,Raiders,0,KNeighborsClassifier(),,0.7380952380952381,H
2297,Raiders,0,BaggingClassifier(),,0.7380952380952381,H
2298,Raiders,0,RandomForestClassifier(),,0.7380952380952381,H
2299,Raiders,0,ExtraTreesClassifier(),,0.7142857142857143,H
2300,Raiders,0,DecisionTreeClassifier(),,0.7142857142857143,H
2301,Raiders,0,AdaBoostClassifier(),,0.7380952380952381,H
2302,Raiders,0,MultinomialNB(),,0.7380952380952381,H
2303,Raiders,0,GradientBoostingClassifier(),,0.7142857142857143,H
2304,Raiders,1,LogisticRegression(),,0.5476190476190477,H
2305,Raiders,1,KNeighborsClassifier(),,0.5476190476190477,H
2306,Raiders,1,BaggingClassifier(),,0.5714285714285714,H
2307,Raiders,1,RandomForestClassifier(),,0.5476190476190477,H
2308,Raiders,1,ExtraTreesClassifier(),,0.5476190476190477,H
2309,Raiders,1,DecisionTreeClassifier(),,0.5476190476190477,H
2310,Raiders,1,AdaBoostClassifier(),,0.5476190476190477,H
2311,Raiders,1,MultinomialNB(),,0.5476190476190477,H
2312,Raiders,1,GradientBoostingClassifier(),,0.5476190476190477,H
2313,Raiders,2,LogisticRegression(),,0.5952380952380952,H
2314,Raiders,2,KNeighborsClassifier(),,0.6904761904761905,H
2315,Raiders,2,BaggingClassifier(),,0.5952380952380952,H
2316,Raiders,2,RandomForestClassifier(),,0.5952380952380952,H
2317,Raiders,2,ExtraTreesClassifier(),,0.5952380952380952,H
2318,Raiders,2,DecisionTreeClassifier(),,0.5952380952380952,H
2319,Raiders,2,AdaBoostClassifier(),,0.5952380952380952,H
2320,Raiders,2,MultinomialNB(),,0.5952380952380952,H
2321,Raiders,2,GradientBoostingClassifier(),,0.5952380952380952,H
2322,Raiders,3,LogisticRegression(),,0.5476190476190477,H
2323,Raiders,3,KNeighborsClassifier(),,0.6428571428571429,H
2324,Raiders,3,BaggingClassifier(),,0.5952380952380952,H
2325,Raiders,3,RandomForestClassifier(),,0.5476190476190477,H
2326,Raiders,3,ExtraTreesClassifier(),,0.5476190476190477,H
2327,Raiders,3,DecisionTreeClassifier(),,0.5476190476190477,H
2328,Raiders,3,AdaBoostClassifier(),,0.5476190476190477,H
2329,Raiders,3,MultinomialNB(),,0.5476190476190477,H
2330,Raiders,3,GradientBoostingClassifier(),,0.5476190476190477,H
2331,Raiders,4,LogisticRegression(),,0.6428571428571429,H
2332,Raiders,4,KNeighborsClassifier(),,0.6666666666666666,H
2333,Raiders,4,BaggingClassifier(),,0.6190476190476191,H
2334,Raiders,4,RandomForestClassifier(),,0.6190476190476191,H
2335,Raiders,4,ExtraTreesClassifier(),,0.6190476190476191,H
2336,Raiders,4,DecisionTreeClassifier(),,0.6428571428571429,H
2337,Raiders,4,AdaBoostClassifier(),,0.6190476190476191,H
2338,Raiders,4,MultinomialNB(),,0.6428571428571429,H
2339,Raiders,4,GradientBoostingClassifier(),,0.6428571428571429,H
2340,Raiders,5,LogisticRegression(),,0.6190476190476191,H
2341,Raiders,5,KNeighborsClassifier(),,0.7142857142857143,H
2342,Raiders,5,BaggingClassifier(),,0.6190476190476191,H
2343,Raiders,5,RandomForestClassifier(),,0.6190476190476191,H
2344,Raiders,5,ExtraTreesClassifier(),,0.6190476190476191,H
2345,Raiders,5,DecisionTreeClassifier(),,0.6190476190476191,H
2346,Raiders,5,AdaBoostClassifier(),,0.5476190476190477,H
2347,Raiders,5,MultinomialNB(),,0.6666666666666666,H
2348,Raiders,5,GradientBoostingClassifier(),,0.6190476190476191,H
2349,Raiders,6,LogisticRegression(),,0.5952380952380952,H
2350,Raiders,6,KNeighborsClassifier(),,0.6666666666666666,H
2351,Raiders,6,BaggingClassifier(),,0.6904761904761905,H
2352,Raiders,6,RandomForestClassifier(),,0.6904761904761905,H
2353,Raiders,6,ExtraTreesClassifier(),,0.6904761904761905,H
2354,Raiders,6,DecisionTreeClassifier(),,0.6904761904761905,H
2355,Raiders,6,AdaBoostClassifier(),,0.6428571428571429,H
2356,Raiders,6,MultinomialNB(),,0.6190476190476191,H
2357,Raiders,6,GradientBoostingClassifier(),,0.6904761904761905,H
2358,Raiders,7,LogisticRegression(),,0.7142857142857143,H
2359,Raiders,7,KNeighborsClassifier(),,0.6904761904761905,H
2360,Raiders,7,BaggingClassifier(),,0.6428571428571429,H
2361,Raiders,7,RandomForestClassifier(),,0.6904761904761905,H
2362,Raiders,7,ExtraTreesClassifier(),,0.6428571428571429,H
2363,Raiders,7,DecisionTreeClassifier(),,0.6428571428571429,H
2364,Raiders,7,AdaBoostClassifier(),,0.7619047619047619,H
2365,Raiders,7,MultinomialNB(),,0.6904761904761905,H
2366,Raiders,7,GradientBoostingClassifier(),,0.6428571428571429,H
2367,Raiders,8,LogisticRegression(),,0.6190476190476191,H
2368,Raiders,8,KNeighborsClassifier(),,0.6190476190476191,H
2369,Raiders,8,BaggingClassifier(),,0.6428571428571429,H
2370,Raiders,8,RandomForestClassifier(),,0.5952380952380952,H
2371,Raiders,8,ExtraTreesClassifier(),,0.6190476190476191,H
2372,Raiders,8,DecisionTreeClassifier(),,0.6190476190476191,H
2373,Raiders,8,AdaBoostClassifier(),,0.6190476190476191,H
2374,Raiders,8,MultinomialNB(),,0.7142857142857143,H
2375,Raiders,8,GradientBoostingClassifier(),,0.6428571428571429,H
2376,Raiders,9,LogisticRegression(),,0.5476190476190477,H
2377,Raiders,9,KNeighborsClassifier(),,0.5952380952380952,H
2378,Raiders,9,BaggingClassifier(),,0.4761904761904761,H
2379,Raiders,9,RandomForestClassifier(),,0.4761904761904761,H
2380,Raiders,9,ExtraTreesClassifier(),,0.4761904761904761,H
2381,Raiders,9,DecisionTreeClassifier(),,0.4761904761904761,H
2382,Raiders,9,AdaBoostClassifier(),,0.5952380952380952,H
2383,Raiders,9,MultinomialNB(),,0.5476190476190477,H
2384,Raiders,9,GradientBoostingClassifier(),,0.5238095238095238,H
2385,Raiders,10,LogisticRegression(),,0.7380952380952381,H
2386,Raiders,10,KNeighborsClassifier(),,0.6904761904761905,H
2387,Raiders,10,BaggingClassifier(),,0.7380952380952381,H
2388,Raiders,10,RandomForestClassifier(),,0.7380952380952381,H
2389,Raiders,10,ExtraTreesClassifier(),,0.7142857142857143,H
2390,Raiders,10,DecisionTreeClassifier(),,0.6428571428571429,H
2391,Raiders,10,AdaBoostClassifier(),,0.6904761904761905,H
2392,Raiders,10,MultinomialNB(),,0.7619047619047619,H
2393,Raiders,10,GradientBoostingClassifier(),,0.7619047619047619,H
2394,Raiders,11,LogisticRegression(),,0.8095238095238095,H
2395,Raiders,11,KNeighborsClassifier(),,0.6666666666666666,H
2396,Raiders,11,BaggingClassifier(),,0.6904761904761905,H
2397,Raiders,11,RandomForestClassifier(),,0.7142857142857143,H
2398,Raiders,11,ExtraTreesClassifier(),,0.7380952380952381,H
2399,Raiders,11,DecisionTreeClassifier(),,0.7380952380952381,H
2400,Raiders,11,AdaBoostClassifier(),,0.8333333333333334,H
2401,Raiders,11,MultinomialNB(),,0.7380952380952381,H
2402,Raiders,11,GradientBoostingClassifier(),,0.7619047619047619,H
2403,Raiders,12,LogisticRegression(),,0.7380952380952381,H
2404,Raiders,12,KNeighborsClassifier(),,0.6428571428571429,H
2405,Raiders,12,BaggingClassifier(),,0.5714285714285714,H
2406,Raiders,12,RandomForestClassifier(),,0.5952380952380952,H
2407,Raiders,12,ExtraTreesClassifier(),,0.5952380952380952,H
2408,Raiders,12,DecisionTreeClassifier(),,0.6190476190476191,H
2409,Raiders,12,AdaBoostClassifier(),,0.6666666666666666,H
2410,Raiders,12,MultinomialNB(),,0.6428571428571429,H
2411,Raiders,12,GradientBoostingClassifier(),,0.5714285714285714,H
2412,Raiders,13,LogisticRegression(),,0.7142857142857143,H
2413,Raiders,13,KNeighborsClassifier(),,0.6428571428571429,H
2414,Raiders,13,BaggingClassifier(),,0.6904761904761905,H
2415,Raiders,13,RandomForestClassifier(),,0.6904761904761905,H
2416,Raiders,13,ExtraTreesClassifier(),,0.6428571428571429,H
2417,Raiders,13,DecisionTreeClassifier(),,0.6428571428571429,H
2418,Raiders,13,AdaBoostClassifier(),,0.6190476190476191,H
2419,Raiders,13,MultinomialNB(),,0.7380952380952381,H
2420,Raiders,13,GradientBoostingClassifier(),,0.6666666666666666,H
2421,Raiders,14,LogisticRegression(),,0.7857142857142857,H
2422,Raiders,14,KNeighborsClassifier(),,0.6190476190476191,H
2423,Raiders,14,BaggingClassifier(),,0.7857142857142857,H
2424,Raiders,14,RandomForestClassifier(),,0.7619047619047619,H
2425,Raiders,14,ExtraTreesClassifier(),,0.7619047619047619,H
2426,Raiders,14,DecisionTreeClassifier(),,0.7619047619047619,H
2427,Raiders,14,AdaBoostClassifier(),,0.7619047619047619,H
2428,Raiders,14,MultinomialNB(),,0.8095238095238095,H
2429,Raiders,14,GradientBoostingClassifier(),,0.7857142857142857,H
2430,Packers,0,LogisticRegression(),,0.6363636363636364,H
2431,Packers,0,KNeighborsClassifier(),,0.75,H
2432,Packers,0,BaggingClassifier(),,0.75,H
2433,Packers,0,RandomForestClassifier(),,0.75,H
2434,Packers,0,ExtraTreesClassifier(),,0.75,H
2435,Packers,0,DecisionTreeClassifier(),,0.75,H
2436,Packers,0,AdaBoostClassifier(),,0.75,H
2437,Packers,0,MultinomialNB(),,0.6363636363636364,H
2438,Packers,0,GradientBoostingClassifier(),,0.75,H
2439,Packers,1,LogisticRegression(),,0.6590909090909091,H
2440,Packers,1,KNeighborsClassifier(),,0.5,H
2441,Packers,1,BaggingClassifier(),,0.6363636363636364,H
2442,Packers,1,RandomForestClassifier(),,0.5,H
2443,Packers,1,ExtraTreesClassifier(),,0.5,H
2444,Packers,1,DecisionTreeClassifier(),,0.5,H
2445,Packers,1,AdaBoostClassifier(),,0.5,H
2446,Packers,1,MultinomialNB(),,0.6363636363636364,H
2447,Packers,1,GradientBoostingClassifier(),,0.5,H
2448,Packers,2,LogisticRegression(),,0.6136363636363636,H
2449,Packers,2,KNeighborsClassifier(),,0.6590909090909091,H
2450,Packers,2,BaggingClassifier(),,0.6136363636363636,H
2451,Packers,2,RandomForestClassifier(),,0.6136363636363636,H
2452,Packers,2,ExtraTreesClassifier(),,0.6136363636363636,H
2453,Packers,2,DecisionTreeClassifier(),,0.6136363636363636,H
2454,Packers,2,AdaBoostClassifier(),,0.6136363636363636,H
2455,Packers,2,MultinomialNB(),,0.6136363636363636,H
2456,Packers,2,GradientBoostingClassifier(),,0.6136363636363636,H
2457,Packers,3,LogisticRegression(),,0.6136363636363636,H
2458,Packers,3,KNeighborsClassifier(),,0.6136363636363636,H
2459,Packers,3,BaggingClassifier(),,0.6136363636363636,H
2460,Packers,3,RandomForestClassifier(),,0.6136363636363636,H
2461,Packers,3,ExtraTreesClassifier(),,0.6136363636363636,H
2462,Packers,3,DecisionTreeClassifier(),,0.6136363636363636,H
2463,Packers,3,AdaBoostClassifier(),,0.6136363636363636,H
2464,Packers,3,MultinomialNB(),,0.6136363636363636,H
2465,Packers,3,GradientBoostingClassifier(),,0.6136363636363636,H
2466,Packers,4,LogisticRegression(),,0.7045454545454546,H
2467,Packers,4,KNeighborsClassifier(),,0.7045454545454546,H
2468,Packers,4,BaggingClassifier(),,0.6590909090909091,H
2469,Packers,4,RandomForestClassifier(),,0.6590909090909091,H
2470,Packers,4,ExtraTreesClassifier(),,0.6363636363636364,H
2471,Packers,4,DecisionTreeClassifier(),,0.6363636363636364,H
2472,Packers,4,AdaBoostClassifier(),,0.6363636363636364,H
2473,Packers,4,MultinomialNB(),,0.6818181818181818,H
2474,Packers,4,GradientBoostingClassifier(),,0.6590909090909091,H
2475,Packers,5,LogisticRegression(),,0.6363636363636364,H
2476,Packers,5,KNeighborsClassifier(),,0.6363636363636364,H
2477,Packers,5,BaggingClassifier(),,0.5681818181818182,H
2478,Packers,5,RandomForestClassifier(),,0.6818181818181818,H
2479,Packers,5,ExtraTreesClassifier(),,0.6590909090909091,H
2480,Packers,5,DecisionTreeClassifier(),,0.6363636363636364,H
2481,Packers,5,AdaBoostClassifier(),,0.6363636363636364,H
2482,Packers,5,MultinomialNB(),,0.6818181818181818,H
2483,Packers,5,GradientBoostingClassifier(),,0.5909090909090909,H
2484,Packers,6,LogisticRegression(),,0.6363636363636364,H
2485,Packers,6,KNeighborsClassifier(),,0.6363636363636364,H
2486,Packers,6,BaggingClassifier(),,0.6818181818181818,H
2487,Packers,6,RandomForestClassifier(),,0.6818181818181818,H
2488,Packers,6,ExtraTreesClassifier(),,0.6363636363636364,H
2489,Packers,6,DecisionTreeClassifier(),,0.6363636363636364,H
2490,Packers,6,AdaBoostClassifier(),,0.6590909090909091,H
2491,Packers,6,MultinomialNB(),,0.6363636363636364,H
2492,Packers,6,GradientBoostingClassifier(),,0.6363636363636364,H
2493,Packers,7,LogisticRegression(),,0.7272727272727273,H
2494,Packers,7,KNeighborsClassifier(),,0.75,H
2495,Packers,7,BaggingClassifier(),,0.6136363636363636,H
2496,Packers,7,RandomForestClassifier(),,0.6818181818181818,H
2497,Packers,7,ExtraTreesClassifier(),,0.6818181818181818,H
2498,Packers,7,DecisionTreeClassifier(),,0.6590909090909091,H
2499,Packers,7,AdaBoostClassifier(),,0.75,H
2500,Packers,7,MultinomialNB(),,0.7272727272727273,H
2501,Packers,7,GradientBoostingClassifier(),,0.6818181818181818,H
2502,Packers,8,LogisticRegression(),,0.6818181818181818,H
2503,Packers,8,KNeighborsClassifier(),,0.6818181818181818,H
2504,Packers,8,BaggingClassifier(),,0.6590909090909091,H
2505,Packers,8,RandomForestClassifier(),,0.6590909090909091,H
2506,Packers,8,ExtraTreesClassifier(),,0.6818181818181818,H
2507,Packers,8,DecisionTreeClassifier(),,0.7272727272727273,H
2508,Packers,8,AdaBoostClassifier(),,0.6363636363636364,H
2509,Packers,8,MultinomialNB(),,0.6363636363636364,H
2510,Packers,8,GradientBoostingClassifier(),,0.6818181818181818,H
2511,Packers,9,LogisticRegression(),,0.5909090909090909,H
2512,Packers,9,KNeighborsClassifier(),,0.5909090909090909,H
2513,Packers,9,BaggingClassifier(),,0.5227272727272727,H
2514,Packers,9,RandomForestClassifier(),,0.6136363636363636,H
2515,Packers,9,ExtraTreesClassifier(),,0.6136363636363636,H
2516,Packers,9,DecisionTreeClassifier(),,0.5909090909090909,H
2517,Packers,9,AdaBoostClassifier(),,0.6136363636363636,H
2518,Packers,9,MultinomialNB(),,0.5909090909090909,H
2519,Packers,9,GradientBoostingClassifier(),,0.5909090909090909,H
2520,Packers,10,LogisticRegression(),,0.7272727272727273,H
2521,Packers,10,KNeighborsClassifier(),,0.7045454545454546,H
2522,Packers,10,BaggingClassifier(),,0.7045454545454546,H
2523,Packers,10,RandomForestClassifier(),,0.7272727272727273,H
2524,Packers,10,ExtraTreesClassifier(),,0.7045454545454546,H
2525,Packers,10,DecisionTreeClassifier(),,0.6363636363636364,H
2526,Packers,10,AdaBoostClassifier(),,0.6818181818181818,H
2527,Packers,10,MultinomialNB(),,0.7045454545454546,H
2528,Packers,10,GradientBoostingClassifier(),,0.75,H
2529,Packers,11,LogisticRegression(),,0.7272727272727273,H
2530,Packers,11,KNeighborsClassifier(),,0.6818181818181818,H
2531,Packers,11,BaggingClassifier(),,0.6136363636363636,H
2532,Packers,11,RandomForestClassifier(),,0.6363636363636364,H
2533,Packers,11,ExtraTreesClassifier(),,0.6363636363636364,H
2534,Packers,11,DecisionTreeClassifier(),,0.6136363636363636,H
2535,Packers,11,AdaBoostClassifier(),,0.75,H
2536,Packers,11,MultinomialNB(),,0.6818181818181818,H
2537,Packers,11,GradientBoostingClassifier(),,0.6363636363636364,H
2538,Packers,12,LogisticRegression(),,0.6590909090909091,H
2539,Packers,12,KNeighborsClassifier(),,0.6136363636363636,H
2540,Packers,12,BaggingClassifier(),,0.6136363636363636,H
2541,Packers,12,RandomForestClassifier(),,0.6363636363636364,H
2542,Packers,12,ExtraTreesClassifier(),,0.7272727272727273,H
2543,Packers,12,DecisionTreeClassifier(),,0.7045454545454546,H
2544,Packers,12,AdaBoostClassifier(),,0.5681818181818182,H
2545,Packers,12,MultinomialNB(),,0.6818181818181818,H
2546,Packers,12,GradientBoostingClassifier(),,0.6363636363636364,H
2547,Packers,13,LogisticRegression(),,0.6818181818181818,H
2548,Packers,13,KNeighborsClassifier(),,0.6590909090909091,H
2549,Packers,13,BaggingClassifier(),,0.6136363636363636,H
2550,Packers,13,RandomForestClassifier(),,0.6590909090909091,H
2551,Packers,13,ExtraTreesClassifier(),,0.6590909090909091,H
2552,Packers,13,DecisionTreeClassifier(),,0.6136363636363636,H
2553,Packers,13,AdaBoostClassifier(),,0.6590909090909091,H
2554,Packers,13,MultinomialNB(),,0.5909090909090909,H
2555,Packers,13,GradientBoostingClassifier(),,0.5909090909090909,H
2556,Packers,14,LogisticRegression(),,0.75,H
2557,Packers,14,KNeighborsClassifier(),,0.6818181818181818,H
2558,Packers,14,BaggingClassifier(),,0.7045454545454546,H
2559,Packers,14,RandomForestClassifier(),,0.7272727272727273,H
2560,Packers,14,ExtraTreesClassifier(),,0.7045454545454546,H
2561,Packers,14,DecisionTreeClassifier(),,0.6363636363636364,H
2562,Packers,14,AdaBoostClassifier(),,0.7045454545454546,H
2563,Packers,14,MultinomialNB(),,0.75,H
2564,Packers,14,GradientBoostingClassifier(),,0.7045454545454546,H
2565,Giants,0,LogisticRegression(),,0.6190476190476191,H
2566,Giants,0,KNeighborsClassifier(),,0.6428571428571429,H
2567,Giants,0,BaggingClassifier(),,0.6190476190476191,H
2568,Giants,0,RandomForestClassifier(),,0.6190476190476191,H
2569,Giants,0,ExtraTreesClassifier(),,0.6190476190476191,H
2570,Giants,0,DecisionTreeClassifier(),,0.6190476190476191,H
2571,Giants,0,AdaBoostClassifier(),,0.6190476190476191,H
2572,Giants,0,MultinomialNB(),,0.6190476190476191,H
2573,Giants,0,GradientBoostingClassifier(),,0.6190476190476191,H
2574,Giants,1,LogisticRegression(),,0.5952380952380952,H
2575,Giants,1,KNeighborsClassifier(),,0.5476190476190477,H
2576,Giants,1,BaggingClassifier(),,0.7380952380952381,H
2577,Giants,1,RandomForestClassifier(),,0.5952380952380952,H
2578,Giants,1,ExtraTreesClassifier(),,0.7380952380952381,H
2579,Giants,1,DecisionTreeClassifier(),,0.7380952380952381,H
2580,Giants,1,AdaBoostClassifier(),,0.7380952380952381,H
2581,Giants,1,MultinomialNB(),,0.5952380952380952,H
2582,Giants,1,GradientBoostingClassifier(),,0.7380952380952381,H
2583,Giants,2,LogisticRegression(),,0.6190476190476191,H
2584,Giants,2,KNeighborsClassifier(),,0.5476190476190477,H
2585,Giants,2,BaggingClassifier(),,0.6666666666666666,H
2586,Giants,2,RandomForestClassifier(),,0.6190476190476191,H
2587,Giants,2,ExtraTreesClassifier(),,0.6190476190476191,H
2588,Giants,2,DecisionTreeClassifier(),,0.6666666666666666,H
2589,Giants,2,AdaBoostClassifier(),,0.6666666666666666,H
2590,Giants,2,MultinomialNB(),,0.6190476190476191,H
2591,Giants,2,GradientBoostingClassifier(),,0.6190476190476191,H
2592,Giants,3,LogisticRegression(),,0.6428571428571429,H
2593,Giants,3,KNeighborsClassifier(),,0.4523809523809524,H
2594,Giants,3,BaggingClassifier(),,0.6428571428571429,H
2595,Giants,3,RandomForestClassifier(),,0.6428571428571429,H
2596,Giants,3,ExtraTreesClassifier(),,0.6428571428571429,H
2597,Giants,3,DecisionTreeClassifier(),,0.6428571428571429,H
2598,Giants,3,AdaBoostClassifier(),,0.6428571428571429,H
2599,Giants,3,MultinomialNB(),,0.6428571428571429,H
2600,Giants,3,GradientBoostingClassifier(),,0.6428571428571429,H
2601,Giants,4,LogisticRegression(),,0.5714285714285714,H
2602,Giants,4,KNeighborsClassifier(),,0.6666666666666666,H
2603,Giants,4,BaggingClassifier(),,0.5952380952380952,H
2604,Giants,4,RandomForestClassifier(),,0.6428571428571429,H
2605,Giants,4,ExtraTreesClassifier(),,0.5952380952380952,H
2606,Giants,4,DecisionTreeClassifier(),,0.5952380952380952,H
2607,Giants,4,AdaBoostClassifier(),,0.4523809523809524,H
2608,Giants,4,MultinomialNB(),,0.5714285714285714,H
2609,Giants,4,GradientBoostingClassifier(),,0.6428571428571429,H
2610,Giants,5,LogisticRegression(),,0.6190476190476191,H
2611,Giants,5,KNeighborsClassifier(),,0.5714285714285714,H
