,HQ4
2997,3
2998,0
2999,3
3000,7
3001,17
3002,0
3003,6
3004,7
3005,0
3006,13
3007,7
3008,3
3009,3
3010,7
3011,9
3012,0
3013,10
3014,3
3015,13
3016,0
3017,10
3018,6
3019,14
3020,10
3021,0
3022,14
3023,3
3024,7
3025,10
3026,10
3027,7
3028,10
3029,0
3030,3
3031,7
3032,5
3033,3
3034,6
3035,7
3036,7
3037,0
3038,10
3039,0
3040,3
3041,8
3042,8
3043,3
3044,0
3045,0
3046,17
3047,7
3048,14
3049,14
3050,0
3051,0
3052,3
3053,10
3054,0
3055,0
3056,6
3057,10
3058,3
3059,0
3060,7
3061,0
3062,0
3063,15
3064,0
3065,7
3066,14
3067,7
3068,7
3069,14
3070,0
3071,7
3072,21
3073,7
3074,14
3075,0
3076,0
3077,0
3078,0
3079,7
3080,7
3081,15
3082,10
3083,10
3084,10
3085,13
3086,7
3087,6
3088,7
3089,3
3090,6
3091,7
3092,7
3093,7
3094,0
3095,3
3096,14
3097,7
3098,7
3099,0
3100,7
3101,0
3102,0
3103,7
3104,6
3105,0
3106,10
3107,7
3108,7
3109,11
3110,7
3111,7
3112,0
3113,7
3114,2
3115,0
3116,0
3117,0
3118,0
3119,13
3120,3
3121,7
3122,0
3123,10
3124,7
3125,7
3126,3
3127,14
3128,10
3129,0
3130,0
3131,7
3132,16
3133,7
3134,10
3135,10
3136,0
3137,7
3138,7
3139,10
3140,10
3141,7
3142,7
3143,3
3144,7
3145,10
3146,14
3147,10
3148,17
3149,3
3150,0
3151,7
3152,0
3153,7
3154,7
3155,6
3156,7
3157,7
3158,7
3159,7
3160,14
3161,17
3162,21
3163,21
3164,9
3165,14
3166,13
3167,7
3168,3
3169,0
3170,7
3171,3
3172,0
3173,6
3174,0
3175,3
3176,10
3177,7
3178,21
3179,7
3180,3
3181,16
3182,3
3183,3
3184,7
3185,7
3186,3
3187,0
3188,7
3189,7
3190,3
3191,7
3192,7
3193,15
3194,3
3195,10
3196,14
3197,9
3198,7
3199,15
3200,3
3201,17
3202,10
3203,8
3204,10
3205,14
3206,10
3207,0
3208,9
3209,3
3210,7
3211,0
3212,25
3213,7
3214,8
3215,7
3216,7
3217,14
3218,10
3219,0
3220,0
3221,0
3222,0
3223,21
3224,3
3225,7
3226,3
3227,13
3228,6
3229,7
3230,0
3231,3
3232,14
3233,13
3234,10
3235,7
3236,0
3237,3
3238,7
3239,7
3240,0
3241,7
3242,10
3243,6
3244,14
3245,6
3246,0
3247,7
3248,9
3249,6
3250,8
3251,7
3252,7
3253,3
3254,6
3255,11
3256,7
3257,7
3258,2
3259,0
3260,7
3261,21
3262,0
3263,10
3264,3
3265,10
3266,0
3267,17
3268,10
3269,7
3270,7
3271,21
3272,10
3273,14
3274,3
3275,0
3276,14
3277,7
3278,0
3279,3
3280,14
3281,7
3282,7
3283,0
3284,0
3285,7
3286,14
3287,0
3288,10
3289,3
3290,0
3291,0
3292,0
3293,0
3294,14
3295,16
3296,7
3297,10
3298,3
3299,6
3300,0
3301,0
3302,7
3303,0
3304,10
3305,0
3306,21
3307,7
3308,3
3309,10
3310,0
3311,3
3312,8
3313,14
3314,7
3315,22
3316,3
3317,0
3318,13
3319,0
3320,7
3321,3
3322,6
3323,7
3324,7
3325,0
3326,0
3327,10
3328,18
3329,14
3330,6
3331,17
3332,0
3333,3
3334,0
3335,6
3336,3
3337,0
3338,14
3339,7
3340,7
3341,17
3342,7
3343,7
3344,21
3345,6
3346,0
3347,5
3348,7
3349,18
3350,7
3351,0
3352,0
3353,10
3354,10
3355,0
3356,10
3357,17
3358,0
3359,3
3360,0
3361,0
3362,0
3363,0
3364,6
3365,11
3366,7
3367,3
3368,0
3369,6
3370,3
3371,3
3372,3
3373,7
3374,3
3375,0
3376,7
3377,0
3378,21
3379,7
3380,6
3381,10
3382,0
3383,7
3384,6
3385,14
3386,14
3387,0
3388,8
3389,7
3390,0
3391,14
3392,7
3393,17
3394,10
3395,14
3396,0
3397,15
3398,6
3399,14
3400,3
3401,8
3402,10
3403,7
3404,7
3405,14
3406,7
3407,0
3408,7
3409,3
3410,24
3411,0
3412,5
3413,0
3414,3
3415,14
3416,0
3417,21
3418,0
3419,0
3420,0
3421,7
3422,3
3423,3
3424,13
3425,7
3426,6
3427,7
3428,7
3429,7
3430,14
3431,3
3432,7
3433,10
3434,14
3435,7
3436,7
3437,0
3438,3
3439,10
3440,7
3441,10
3442,7
3443,14
3444,3
3445,0
3446,7
3447,0
3448,7
3449,14
3450,3
3451,10
3452,0
3453,0
3454,6
3455,14
3456,7
3457,7
3458,0
3459,0
3460,7
3461,7
3462,0
3463,3
3464,6
3465,0
3466,14
3467,13
3468,9
3469,13
3470,0
3471,0
3472,10
3473,0
3474,0
3475,3
3476,7
3477,10
3478,7
3479,7
3480,10
3481,7
3482,9
3483,6
3484,7
3485,17
3486,3
3487,7
3488,3
3489,7
3490,7
3491,6
3492,14
3493,10
3494,13
3495,3
3496,3
3497,7
3498,7
3499,0
3500,7
3501,3
3502,7
3503,8
3504,0
3505,14
3506,0
3507,0
3508,3
3509,0
3510,7
3511,0
3512,14
3513,0
3514,10
3515,10
3516,13
3517,3
3518,13
3519,10
3520,7
3521,0
3522,10
3523,6
3524,8
3525,11
3526,7
3527,10
3528,15
3529,10
3530,3
3531,14
3532,0
3533,14
3534,14
3535,10
3536,0
3537,7
3538,0
3539,3
3540,7
3541,7
3542,10
3543,10
3544,10
3545,10
3546,6
3547,9
3548,7
3549,3
3550,0
3551,0
3552,7
3553,3
3554,0
3555,14
3556,17
3557,6
3558,14
3559,0
3560,6
3561,6
3562,7
3563,7
3564,7
3565,3
3566,7
3567,24
3568,0
3569,0
3570,7
3571,3
3572,31
3573,14
3574,3
3575,3
3576,7
3577,0
3578,17
3579,10
3580,7
3581,3
3582,7
3583,10
3584,28
3585,3
3586,0
3587,0
3588,6
3589,3
3590,17
3591,6
3592,0
3593,9
3594,0
3595,3
3596,0
3597,0
3598,7
3599,7
3600,14
3601,7
3602,10
3603,14
3604,7
3605,3
3606,10
3607,0
3608,6
3609,3
3610,0
3611,3
3612,7
3613,9
3614,17
3615,3
3616,7
3617,0
3618,15
3619,0
3620,16
3621,0
3622,0
3623,10
3624,0
3625,8
3626,7
3627,6
3628,8
3629,10
3630,0
3631,14
3632,10
3633,6
3634,7
3635,7
3636,0
3637,0
3638,7
3639,3
3640,10
3641,7
3642,7
3643,3
3644,7
3645,0
3646,0
3647,3
3648,28
3649,16
3650,14
3651,7
3652,6
3653,0
3654,7
3655,22
3656,0
3657,17
3658,7
3659,6
3660,3
3661,7
3662,10
3663,10
3664,7
3665,0
3666,21
3667,14
3668,7
3669,0
3670,7
3671,3
3672,14
3673,0
3674,0
3675,7
3676,17
3677,0
3678,6
3679,6
3680,0
3681,9
3682,14
3683,0
3684,0
3685,0
3686,3
3687,7
3688,8
3689,7
3690,10
3691,7
3692,6
3693,21
3694,21
3695,3
3696,3
3697,0
3698,3
3699,17
3700,3
3701,3
3702,7
3703,7
3704,13
3705,14
3706,7
3707,18
3708,10
3709,7
3710,6
3711,14
3712,10
3713,0
3714,10
3715,7
3716,14
3717,0
3718,7
3719,6
3720,10
3721,0
3722,14
3723,3
3724,3
3725,9
3726,20
3727,3
3728,6
3729,7
3730,10
3731,10
3732,3
3733,14
3734,7
3735,7
3736,8
3737,12
3738,9
3739,6
3740,0
3741,3
3742,0
3743,11
3744,0
3745,17
3746,0
3747,3
3748,3
3749,0
3750,3
3751,14
3752,0
3753,7
3754,0
3755,10
3756,0
3757,13
3758,14
3759,0
3760,7
3761,7
3762,6
3763,10
3764,7
3765,3
3766,0
3767,3
3768,13
3769,3
3770,0
3771,0
3772,6
3773,7
3774,10
3775,7
3776,0
3777,7
3778,6
3779,3
3780,14
3781,7
3782,14
3783,0
3784,0
3785,0
3786,0
3787,11
3788,13
3789,10
3790,7
3791,7
3792,0
3793,17
3794,6
3795,3
3796,9
3797,7
3798,7
3799,7
3800,7
3801,8
3802,3
3803,14
3804,7
3805,3
3806,17
3807,7
3808,13
3809,0
3810,3
3811,0
3812,3
3813,7
3814,7
3815,7
3816,10
3817,14
3818,14
3819,7
3820,6
3821,9
3822,0
3823,6
3824,0
3825,10
3826,0
3827,6
3828,7
3829,0
3830,10
3831,6
3832,7
3833,6
3834,13
3835,7
3836,14
3837,3
3838,10
3839,14
3840,9
3841,14
3842,7
3843,3
3844,6
3845,14
3846,0
3847,0
3848,15
3849,7
3850,7
3851,0
3852,6
3853,6
3854,21
3855,14
3856,0
3857,10
3858,0
3859,0
3860,7
3861,7
3862,7
3863,10
3864,7
3865,21
3866,21
3867,7
3868,7
3869,10
3870,6
3871,7
3872,7
3873,0
3874,14
3875,0
3876,0
3877,7
3878,0
3879,14
3880,0
3881,7
3882,0
3883,7
3884,3
3885,9
3886,0
3887,0
3888,7
3889,10
3890,8
3891,7
3892,0
3893,7
3894,22
3895,7
3896,7
3897,10
3898,10
3899,0
3900,0
3901,14
3902,19
3903,14
3904,7
3905,12
3906,3
3907,3
3908,10
3909,9
3910,6
3911,3
3912,6
3913,0
3914,21
3915,0
3916,3
3917,7
3918,3
3919,3
3920,0
3921,7
3922,0
3923,0
3924,0
3925,0
3926,7
3927,0
3928,0
3929,9
3930,3
3931,5
3932,3
3933,0
3934,3
3935,3
3936,7
3937,7
3938,0
3939,3
3940,7
3941,0
3942,3
3943,7
3944,3
3945,15
3946,7
3947,3
3948,0
3949,3
3950,3
3951,6
3952,7
3953,0
3954,23
3955,0
3956,7
3957,7
3958,7
3959,7
3960,0
3961,10
3962,3
3963,0
3964,0
3965,7
3966,17
3967,0
3968,9
3969,0
3970,0
3971,7
3972,0
3973,0
3974,9
3975,17
3976,14
3977,7
3978,0
3979,8
3980,3
3981,10
3982,7
3983,17
3984,6
3985,3
3986,15
3987,7
3988,14
3989,17
3990,0
3991,0
3992,13
3993,3
3994,0
3995,3
3996,3
3997,10
3998,10
3999,3
4000,14
4001,3
4002,10
4003,14
4004,7
4005,7
4006,19
4007,0
4008,14
4009,7
4010,3
4011,12
4012,7
4013,0
4014,7
4015,7
4016,7
4017,3
4018,10
4019,11
4020,7
4021,7
4022,17
4023,10
4024,3
4025,6
4026,7
4027,14
4028,9
4029,10
4030,7
4031,0
4032,7
4033,6
4034,6
4035,0
4036,14
4037,0
4038,7
4039,3
4040,7
4041,7
4042,6
4043,6
4044,7
4045,6
4046,10
4047,0
4048,3
4049,10
4050,7
4051,0
4052,13
4053,17
4054,7
4055,3
4056,3
4057,13
4058,0
4059,13
4060,9
4061,10
4062,0
4063,3
4064,10
4065,3
4066,3
4067,7
4068,10
4069,0
4070,3
4071,7
4072,16
4073,10
4074,6
4075,3
4076,3
4077,6
4078,6
4079,7
4080,6
4081,7
4082,14
4083,0
4084,7
4085,3
4086,7
4087,2
4088,10
4089,7
4090,23
4091,7
4092,6
4093,0
4094,6
4095,14
4096,10
4097,7
4098,0
4099,3
4100,0
4101,10
4102,10
4103,7
4104,3
4105,3
4106,5
4107,14
4108,3
4109,7
4110,17
4111,7
4112,7
4113,7
4114,7
4115,0
4116,6
4117,0
4118,10
4119,13
4120,14
4121,0
4122,6
4123,0
4124,10
4125,0
4126,7
4127,13
4128,3
4129,6
4130,0
4131,13
4132,3
4133,15
4134,7
4135,0
4136,0
4137,0
4138,3
4139,9
4140,0
4141,13
4142,3
4143,6
4144,0
4145,0
4146,6
4147,6
4148,10
4149,7
4150,7
4151,3
4152,17
4153,7
4154,6
4155,13
4156,0
4157,0
4158,6
4159,0
4160,19
4161,17
4162,7
4163,8
4164,0
4165,10
4166,9
4167,7
4168,21
4169,0
4170,0
4171,0
4172,7
4173,0
4174,0
4175,0
4176,0
4177,14
4178,14
4179,17
4180,3
4181,0
4182,7
4183,0
4184,0
4185,0
4186,0
4187,7
4188,10
4189,3
4190,7
4191,3
4192,21
4193,0
4194,14
4195,0
4196,6
4197,17
4198,21
4199,0
4200,6
4201,7
4202,0
4203,0
4204,14
4205,10
4206,0
4207,7
4208,7
4209,14
4210,7
4211,3
4212,3
4213,7
4214,6
4215,6
4216,7
4217,3
4218,7
4219,3
4220,9
4221,7
4222,0
4223,7
4224,7
4225,0
4226,17
4227,7
4228,8
4229,10
4230,0
4231,10
4232,3
4233,9
4234,3
4235,3
4236,3
4237,10
4238,3
4239,3
4240,13
4241,7
4242,0
4243,0
4244,10
4245,7
4246,14
4247,3
4248,7
4249,6
4250,10
4251,6
4252,17
4253,10
4254,3
4255,3
4256,6
4257,17
4258,3
4259,7
4260,14
4261,7
4262,6
4263,15
4264,0
4265,0
4266,7
4267,0
4268,0
4269,6
4270,3
4271,7
4272,3
4273,14
4274,18
4275,0
4276,7
4277,7
4278,7
4279,3
4280,0
4281,3
4282,3
4283,0
4284,3
4285,0
4286,12
4287,7
4288,0
4289,7
4290,6
4291,7
4292,7
4293,7
4294,7
4295,7
4296,3
4297,0
4298,14
4299,17
4300,15
4301,0
4302,0
4303,0
4304,10
4305,0
4306,7
4307,3
4308,0
4309,0
4310,14
4311,0
4312,7
4313,6
4314,3
4315,10
4316,13
4317,7
4318,3
4319,0
4320,6
4321,7
4322,7
4323,21
4324,3
4325,7
4326,10
4327,10
4328,10
4329,10
4330,3
4331,7
4332,0
4333,9
4334,10
4335,14
4336,2
4337,6
4338,0
4339,3
4340,13
4341,14
4342,0
4343,3
4344,10
4345,0
4346,7
4347,3
4348,3
4349,3
4350,0
4351,13
4352,0
4353,7
4354,14
4355,0
4356,0
4357,9
4358,3
4359,8
4360,8
4361,10
4362,7
4363,10
4364,3
4365,3
4366,7
4367,8
4368,7
4369,0
4370,0
4371,3
4372,0
4373,10
4374,10
4375,13
4376,10
4377,14
4378,7
4379,0
4380,6
4381,6
4382,14
4383,7
4384,11
4385,6
4386,0
4387,7
4388,3
4389,12
4390,3
4391,7
4392,14
4393,0
4394,0
4395,0
4396,3
4397,7
4398,6
4399,10
4400,10
4401,0
4402,7
4403,3
4404,20
4405,0
4406,0
4407,14
4408,7
4409,7
4410,7
4411,6
4412,3
4413,8
4414,14
4415,0
4416,11
4417,7
4418,14
4419,6
4420,14
4421,0
4422,7
4423,7
4424,12
4425,7
4426,14
4427,3
4428,14
4429,5
4430,3
4431,15
4432,0
4433,3
4434,14
4435,10
4436,9
4437,7
4438,13
4439,9
4440,0
4441,0
4442,5
4443,2
4444,3
4445,7
4446,7
4447,0
4448,14
4449,10
4450,3
4451,0
4452,0
4453,6
4454,3
4455,7
4456,0
4457,0
4458,7
4459,10
4460,9
4461,17
4462,3
4463,14
4464,0
4465,0
4466,9
4467,3
4468,7
4469,7
4470,21
4471,12
4472,10
4473,7
4474,10
4475,13
4476,3
4477,7
4478,0
4479,0
4480,21
4481,7
4482,3
4483,9
4484,3
4485,10
4486,7
4487,14
4488,14
4489,10
4490,0
4491,3
4492,7
4493,7
4494,10
4495,7
4496,0
4497,7
4498,0
4499,0
4500,10
4501,10
4502,0
4503,0
4504,7
4505,0
4506,20
4507,3
4508,7
4509,8
4510,0
4511,9
4512,0
4513,3
4514,3
4515,0
4516,0
4517,7
4518,3
4519,3
4520,14
4521,6
4522,3
4523,3
4524,13
4525,0
4526,17
4527,6
4528,3
4529,7
4530,0
4531,0
4532,3
4533,7
4534,8
4535,0
4536,13
4537,3
4538,3
4539,3
4540,0
4541,6
4542,0
4543,3
4544,0
4545,10
4546,6
4547,19
4548,12
4549,0
4550,14
4551,0
4552,20
4553,0
4554,6
4555,7
4556,0
4557,7
4558,9
4559,3
4560,14
4561,0
4562,14
4563,7
4564,8
4565,10
4566,3
4567,0
4568,6
4569,6
4570,7
4571,7
4572,14
4573,0
4574,0
4575,10
4576,21
4577,7
4578,21
4579,0
4580,9
4581,7
4582,3
4583,6
4584,14
4585,0
4586,0
4587,7
4588,10
4589,6
4590,7
4591,7
4592,10
4593,7
4594,13
4595,6
4596,0
4597,17
4598,0
4599,3
4600,3
4601,7
4602,0
4603,7
4604,3
4605,3
4606,10
4607,9
4608,0
4609,6
4610,0
4611,6
4612,3
4613,3
4614,14
4615,7
4616,14
4617,6
4618,3
4619,20
4620,14
4621,0
4622,7
4623,7
4624,0
4625,7
4626,7
4627,7
4628,0
4629,12
4630,7
4631,8
4632,10
4633,7
4634,7
4635,7
4636,10
4637,3
4638,6
4639,10
4640,14
4641,0
4642,3
4643,10
4644,14
4645,0
4646,6
4647,8
4648,7
4649,3
4650,7
4651,17
4652,18
4653,0
4654,0
4655,14
4656,7
4657,7
4658,8
4659,0
4660,17
4661,6
4662,7
4663,7
4664,7
4665,10
4666,7
4667,0
4668,0
4669,7
4670,0
4671,11
4672,6
4673,10
4674,7
4675,6
4676,10
4677,0
4678,0
4679,11
4680,7
4681,3
4682,9
4683,24
4684,0
4685,0
4686,3
4687,0
4688,14
4689,3
4690,3
4691,7
4692,21
4693,0
4694,0
4695,0
4696,0
4697,0
4698,14
4699,7
4700,0
4701,0
4702,0
4703,3
4704,6
4705,7
4706,6
4707,19
4708,10
4709,7
4710,0
4711,0
4712,3
4713,7
4714,14
4715,7
4716,0
4717,7
4718,0
4719,0
4720,9
4721,7
4722,0
4723,10
4724,0
4725,6
4726,9
4727,0
4728,3
4729,14
4730,7
4731,3
4732,14
4733,13
4734,0
4735,6
4736,21
4737,0
4738,7
4739,7
4740,0
4741,0
4742,8
4743,3
4744,0
4745,2
4746,0
4747,8
4748,7
4749,0
4750,10
4751,14
4752,9
4753,10
4754,13
4755,18
4756,0
4757,0
4758,0
4759,3
4760,7
4761,6
4762,0
4763,16
4764,14
4765,0
4766,17
4767,16
4768,7
4769,6
4770,6
4771,21
4772,8
4773,14
4774,7
4775,6
4776,3
4777,9
4778,0
4779,6
4780,7
4781,9
4782,18
4783,3
4784,7
4785,10
4786,7
4787,7
4788,6
4789,14
4790,16
4791,6
4792,7
4793,3
4794,3
4795,14
4796,3
4797,3
4798,0
4799,13
4800,0
4801,7
4802,0
4803,6
4804,7
4805,3
4806,6
4807,9
4808,10
4809,14
4810,7
4811,3
4812,3
4813,6
4814,21
4815,7
4816,3
4817,8
4818,0
4819,0
4820,3
4821,7
4822,3
4823,14
4824,7
4825,10
4826,13
4827,24
4828,0
4829,6
4830,0
4831,12
4832,15
4833,3
4834,14
4835,10
4836,10
4837,3
4838,6
4839,0
4840,9
4841,15
4842,8
4843,7
4844,10
4845,10
4846,0
4847,10
4848,16
4849,0
4850,13
4851,3
4852,0
4853,0
4854,7
4855,7
4856,7
4857,13
4858,0
4859,6
4860,10
4861,0
4862,7
4863,0
4864,0
4865,6
4866,10
4867,10
4868,7
4869,0
4870,9
4871,10
4872,3
4873,0
4874,15
4875,6
4876,7
4877,14
4878,0
4879,3
4880,0
4881,7
4882,7
4883,6
4884,6
4885,7
4886,7
4887,0
4888,10
4889,14
4890,3
4891,3
4892,0
4893,0
4894,7
4895,6
4896,0
4897,7
4898,0
4899,0
4900,3
4901,3
4902,16
4903,7
4904,7
4905,14
4906,10
4907,0
4908,14
4909,7
4910,7
4911,3
4912,7
4913,3
4914,7
4915,10
4916,11
4917,10
4918,7
4919,14
4920,7
4921,0
4922,11
4923,10
4924,7
4925,6
4926,3
4927,13
4928,7
4929,0
4930,3
4931,7
4932,7
4933,14
4934,6
4935,3
4936,0
4937,3
4938,7
4939,3
4940,0
4941,3
4942,7
4943,13
4944,17
4945,7
4946,16
4947,7
4948,0
4949,18
4950,6
4951,3
4952,16
4953,7
4954,0
4955,9
4956,0
4957,7
4958,0
4959,6
4960,14
4961,14
4962,3
4963,0
4964,0
4965,2
4966,3
4967,17
4968,0
4969,7
4970,3
4971,10
4972,7
4973,3
4974,10
4975,3
4976,3
4977,10
4978,7
4979,3
4980,7
4981,10
4982,0
4983,3
4984,9
4985,0
4986,3
4987,7
4988,0
4989,3
4990,0
4991,0
4992,0
4993,7
4994,14
4995,16
4996,0
4997,12
4998,14
4999,14
5000,17
5001,10
5002,3
5003,0
5004,6
5005,3
5006,6
5007,0
5008,3
5009,7
5010,0
5011,6
5012,0
5013,0
5014,0
5015,0
5016,16
5017,0
5018,11
5019,6
5020,10
5021,3
5022,15
5023,8
5024,0
5025,14
5026,7
5027,16
5028,18
5029,6
5030,10
5031,10
5032,7
5033,3
5034,0
5035,0
5036,7
5037,0
5038,3
5039,21
5040,12
5041,3
5042,7
5043,14
5044,7
5045,7
5046,14
5047,9
5048,7
5049,14
5050,3
5051,3
5052,7
5053,7
5054,3
5055,24
5056,0
5057,13
5058,10
5059,0
5060,14
5061,0
5062,11
5063,0
5064,13
5065,0
5066,7
5067,0
5068,3
5069,0
5070,18
5071,3
5072,0
5073,0
5074,6
5075,13
5076,0
5077,7
5078,0
5079,7
5080,7
5081,7
5082,7
5083,0
5084,0
5085,7
5086,11
5087,7
5088,2
5089,6
5090,6
5091,7
5092,7
5093,3
5094,0
5095,7
5096,3
5097,7
5098,3
5099,0
5100,20
5101,7
5102,3
5103,0
5104,3
5105,3
5106,14
5107,0
5108,0
5109,0
5110,0
5111,7
5112,15
5113,0
5114,20
5115,7
5116,0
5117,7
5118,3
5119,0
5120,3
5121,6
5122,3
5123,0
5124,0
5125,7
5126,7
5127,0
5128,20
5129,14
5130,7
5131,6
5132,14
5133,3
5134,9
5135,10
5136,16
5137,7
5138,0
5139,13
5140,0
5141,3
5142,8
5143,0
5144,7
5145,3
5146,3
5147,17
5148,14
5149,0
5150,7
5151,7
5152,0
5153,7
5154,2
5155,22
5156,7
5157,6
5158,13
5159,15
5160,3
5161,10
5162,0
5163,10
5164,9
5165,7
5166,3
5167,0
5168,14
5169,7
5170,0
5171,0
5172,7
5173,10
5174,3
5175,14
5176,7
5177,3
5178,3
5179,0
5180,6
5181,2
5182,3
5183,6
5184,7
5185,6
5186,13
5187,14
5188,0
5189,7
5190,13
5191,11
5192,14
5193,0
5194,15
5195,10
5196,10
5197,3
5198,7
5199,0
5200,6
5201,0
5202,3
5203,3
5204,6
5205,0
5206,3
5207,14
5208,14
5209,20
5210,0
5211,6
5212,9
5213,6
5214,19
5215,3
5216,0
5217,7
5218,7
5219,0
5220,0
5221,6
5222,6
5223,9
5224,3
5225,13
5226,0
5227,7
5228,0
5229,7
5230,3
5231,7
5232,7
5233,10
5234,7
5235,0
5236,3
5237,8
5238,11
5239,0
5240,0
5241,3
5242,7
5243,9
5244,6
5245,7
5246,3
5247,8
5248,9
5249,7
5250,10
5251,6
5252,10
5253,3
5254,13
5255,8
5256,3
5257,3
5258,14
5259,0
5260,0
5261,3
5262,7
5263,7
5264,7
5265,0
5266,13
5267,14
5268,13
5269,0
5270,14
5271,3
5272,7
5273,0
5274,0
5275,0
5276,10
5277,9
5278,13
5279,0
5280,7
5281,0
5282,7
5283,14
5284,3
5285,7
5286,7
5287,6
5288,14
5289,3
5290,14
5291,0
5292,6
5293,0
5294,0
5295,11
5296,10
5297,13
5298,7
5299,3
5300,7
5301,0
5302,3
5303,0
5304,10
5305,3
5306,14
5307,0
5308,0
5309,12
5310,10
5311,14
5312,14
5313,10
5314,0
5315,11
5316,0
5317,10
5318,0
5319,3
5320,6
5321,14
5322,3
5323,21
