,Year,Clump,Estimator,params,accuracy
201,13,6,LogisticRegression,NA,0.7164179104477612
202,13,7,LogisticRegression,NA,0.6119402985074627
203,13,8,LogisticRegression,NA,0.6567164179104478
204,13,9,LogisticRegression,NA,0.6567164179104478
205,13,10,LogisticRegression,NA,0.6567164179104478
206,13,11,LogisticRegression,NA,0.746268656716418
207,13,12,LogisticRegression,NA,0.7313432835820896
208,13,13,LogisticRegression,NA,0.7611940298507462
209,13,14,LogisticRegression,NA,0.8208955223880597
210,14,0,LogisticRegression,NA,0.6417910447761194
211,14,1,LogisticRegression,NA,0.6119402985074627
212,14,2,LogisticRegression,NA,0.7014925373134329
213,14,3,LogisticRegression,NA,0.6716417910447762
214,14,4,LogisticRegression,NA,0.6567164179104478
215,14,5,LogisticRegression,NA,0.746268656716418
216,14,6,LogisticRegression,NA,0.7910447761194029
217,14,7,LogisticRegression,NA,0.7164179104477612
218,14,8,LogisticRegression,NA,0.7313432835820896
219,14,9,LogisticRegression,NA,0.7014925373134329
220,14,10,LogisticRegression,NA,0.8059701492537313
221,14,11,LogisticRegression,NA,0.8059701492537313
222,14,12,LogisticRegression,NA,0.7611940298507462
223,14,13,LogisticRegression,NA,0.7910447761194029
224,14,14,LogisticRegression,NA,0.8656716417910447
225,15,0,LogisticRegression,NA,0.6285714285714286
226,15,1,LogisticRegression,NA,0.6857142857142857
227,15,2,LogisticRegression,NA,0.6142857142857143
228,15,3,LogisticRegression,NA,0.6714285714285714
229,15,4,LogisticRegression,NA,0.7
230,15,5,LogisticRegression,NA,0.6857142857142857
231,15,6,LogisticRegression,NA,0.7
232,15,7,LogisticRegression,NA,0.6571428571428571
233,15,8,LogisticRegression,NA,0.7
234,15,9,LogisticRegression,NA,0.7571428571428571
235,15,10,LogisticRegression,NA,0.7571428571428571
236,15,11,LogisticRegression,NA,0.7428571428571429
237,15,12,LogisticRegression,NA,0.8428571428571429
238,15,13,LogisticRegression,NA,0.7428571428571429
239,15,14,LogisticRegression,NA,0.8285714285714286
240,16,0,LogisticRegression,NA,0.6417910447761194
241,16,1,LogisticRegression,NA,0.746268656716418
242,16,2,LogisticRegression,NA,0.6417910447761194
243,16,3,LogisticRegression,NA,0.6119402985074627
244,16,4,LogisticRegression,NA,0.7611940298507462
245,16,5,LogisticRegression,NA,0.746268656716418
246,16,6,LogisticRegression,NA,0.6567164179104478
247,16,7,LogisticRegression,NA,0.7313432835820896
248,16,8,LogisticRegression,NA,0.6865671641791045
249,16,9,LogisticRegression,NA,0.7910447761194029
250,16,10,LogisticRegression,NA,0.7761194029850746
251,16,11,LogisticRegression,NA,0.7164179104477612
252,16,12,LogisticRegression,NA,0.8208955223880597
253,16,13,LogisticRegression,NA,0.7611940298507462
254,16,14,LogisticRegression,NA,0.835820895522388
255,17,0,LogisticRegression,NA,0.6716417910447762
256,17,1,LogisticRegression,NA,0.7014925373134329
257,17,2,LogisticRegression,NA,0.7014925373134329
258,17,3,LogisticRegression,NA,0.6417910447761194
259,17,4,LogisticRegression,NA,0.6567164179104478
260,17,5,LogisticRegression,NA,0.6567164179104478
261,17,6,LogisticRegression,NA,0.6865671641791045
262,17,7,LogisticRegression,NA,0.6865671641791045
263,17,8,LogisticRegression,NA,0.7611940298507462
264,17,9,LogisticRegression,NA,0.7313432835820896
265,17,10,LogisticRegression,NA,0.7313432835820896
266,17,11,LogisticRegression,NA,0.7761194029850746
267,17,12,LogisticRegression,NA,0.7910447761194029
268,17,13,LogisticRegression,NA,0.8059701492537313
269,17,14,LogisticRegression,NA,0.8507462686567164
270,18,0,LogisticRegression,NA,0.5373134328358209
271,18,1,LogisticRegression,NA,0.6417910447761194
272,18,2,LogisticRegression,NA,0.47761194029850745
273,18,3,LogisticRegression,NA,0.5373134328358209
274,18,4,LogisticRegression,NA,0.6268656716417911
275,18,5,LogisticRegression,NA,0.6716417910447762
276,18,6,LogisticRegression,NA,0.5373134328358209
277,18,7,LogisticRegression,NA,0.6268656716417911
278,18,8,LogisticRegression,NA,0.5671641791044776
279,18,9,LogisticRegression,NA,0.6716417910447762
280,18,10,LogisticRegression,NA,0.7014925373134329
281,18,11,LogisticRegression,NA,0.6268656716417911
282,18,12,LogisticRegression,NA,0.7164179104477612
283,18,13,LogisticRegression,NA,0.7313432835820896
284,18,14,LogisticRegression,NA,0.7910447761194029
285,19,0,LogisticRegression,NA,0.5970149253731343
286,19,1,LogisticRegression,NA,0.6865671641791045
287,19,2,LogisticRegression,NA,0.5970149253731343
288,19,3,LogisticRegression,NA,0.7014925373134329
289,19,4,LogisticRegression,NA,0.7014925373134329
290,19,5,LogisticRegression,NA,0.7014925373134329
291,19,6,LogisticRegression,NA,0.7313432835820896
292,19,7,LogisticRegression,NA,0.6865671641791045
293,19,8,LogisticRegression,NA,0.7611940298507462
294,19,9,LogisticRegression,NA,0.7761194029850746
295,19,10,LogisticRegression,NA,0.7164179104477612
296,19,11,LogisticRegression,NA,0.7910447761194029
297,19,12,LogisticRegression,NA,0.7761194029850746
298,19,13,LogisticRegression,NA,0.7611940298507462
299,19,14,LogisticRegression,NA,0.835820895522388
300,2000,0,BaggingClassifier,NA,0.6349206349206349
301,2000,1,BaggingClassifier,NA,0.6349206349206349
302,2000,2,BaggingClassifier,NA,0.6031746031746031
303,2000,3,BaggingClassifier,NA,0.6190476190476191
304,2000,4,BaggingClassifier,NA,0.6666666666666666
305,2000,5,BaggingClassifier,NA,0.6666666666666666
306,2000,6,BaggingClassifier,NA,0.6349206349206349
307,2000,7,BaggingClassifier,NA,0.6190476190476191
308,2000,8,BaggingClassifier,NA,0.7142857142857143
309,2000,9,BaggingClassifier,NA,0.7142857142857143
310,2000,10,BaggingClassifier,NA,0.6507936507936508
311,2000,11,BaggingClassifier,NA,0.6825396825396826
312,2000,12,BaggingClassifier,NA,0.7142857142857143
313,2000,13,BaggingClassifier,NA,0.7142857142857143
314,2000,14,BaggingClassifier,NA,0.7619047619047619
315,2001,0,BaggingClassifier,NA,0.6333333333333333
316,2001,1,BaggingClassifier,NA,0.6666666666666666
317,2001,2,BaggingClassifier,NA,0.55
318,2001,3,BaggingClassifier,NA,0.6
319,2001,4,BaggingClassifier,NA,0.6833333333333333
320,2001,5,BaggingClassifier,NA,0.6833333333333333
321,2001,6,BaggingClassifier,NA,0.4666666666666667
322,2001,7,BaggingClassifier,NA,0.6333333333333333
323,2001,8,BaggingClassifier,NA,0.65
324,2001,9,BaggingClassifier,NA,0.6666666666666666
325,2001,10,BaggingClassifier,NA,0.7
326,2001,11,BaggingClassifier,NA,0.7
327,2001,12,BaggingClassifier,NA,0.6166666666666667
328,2001,13,BaggingClassifier,NA,0.65
329,2001,14,BaggingClassifier,NA,0.6833333333333333
330,2002,0,BaggingClassifier,NA,0.6901408450704225
331,2002,1,BaggingClassifier,NA,0.6197183098591549
332,2002,2,BaggingClassifier,NA,0.5633802816901409
333,2002,3,BaggingClassifier,NA,0.6056338028169014
334,2002,4,BaggingClassifier,NA,0.676056338028169
335,2002,5,BaggingClassifier,NA,0.6056338028169014
336,2002,6,BaggingClassifier,NA,0.6056338028169014
337,2002,7,BaggingClassifier,NA,0.6338028169014085
338,2002,8,BaggingClassifier,NA,0.6619718309859155
339,2002,9,BaggingClassifier,NA,0.6056338028169014
340,2002,10,BaggingClassifier,NA,0.6619718309859155
341,2002,11,BaggingClassifier,NA,0.5774647887323944
342,2002,12,BaggingClassifier,NA,0.7323943661971831
343,2002,13,BaggingClassifier,NA,0.5774647887323944
344,2002,14,BaggingClassifier,NA,0.6338028169014085
345,2003,0,BaggingClassifier,NA,0.6567164179104478
346,2003,1,BaggingClassifier,NA,0.6716417910447762
347,2003,2,BaggingClassifier,NA,0.6417910447761194
348,2003,3,BaggingClassifier,NA,0.582089552238806
349,2003,4,BaggingClassifier,NA,0.7014925373134329
350,2003,5,BaggingClassifier,NA,0.6268656716417911
351,2003,6,BaggingClassifier,NA,0.6865671641791045
352,2003,7,BaggingClassifier,NA,0.7014925373134329
353,2003,8,BaggingClassifier,NA,0.6417910447761194
354,2003,9,BaggingClassifier,NA,0.7014925373134329
355,2003,10,BaggingClassifier,NA,0.6417910447761194
356,2003,11,BaggingClassifier,NA,0.6865671641791045
357,2003,12,BaggingClassifier,NA,0.6716417910447762
358,2003,13,BaggingClassifier,NA,0.6716417910447762
359,2003,14,BaggingClassifier,NA,0.7164179104477612
360,2004,0,BaggingClassifier,NA,0.6190476190476191
361,2004,1,BaggingClassifier,NA,0.5396825396825397
362,2004,2,BaggingClassifier,NA,0.5396825396825397
363,2004,3,BaggingClassifier,NA,0.6507936507936508
364,2004,4,BaggingClassifier,NA,0.7301587301587301
365,2004,5,BaggingClassifier,NA,0.6031746031746031
366,2004,6,BaggingClassifier,NA,0.6984126984126984
367,2004,7,BaggingClassifier,NA,0.5396825396825397
368,2004,8,BaggingClassifier,NA,0.7301587301587301
369,2004,9,BaggingClassifier,NA,0.6666666666666666
370,2004,10,BaggingClassifier,NA,0.6507936507936508
371,2004,11,BaggingClassifier,NA,0.6190476190476191
372,2004,12,BaggingClassifier,NA,0.8095238095238095
373,2004,13,BaggingClassifier,NA,0.6825396825396826
374,2004,14,BaggingClassifier,NA,0.7301587301587301
375,2005,0,BaggingClassifier,NA,0.6176470588235294
376,2005,1,BaggingClassifier,NA,0.6764705882352942
377,2005,2,BaggingClassifier,NA,0.6617647058823529
378,2005,3,BaggingClassifier,NA,0.47058823529411764
379,2005,4,BaggingClassifier,NA,0.6617647058823529
380,2005,5,BaggingClassifier,NA,0.6176470588235294
381,2005,6,BaggingClassifier,NA,0.5441176470588235
382,2005,7,BaggingClassifier,NA,0.5882352941176471
383,2005,8,BaggingClassifier,NA,0.5588235294117647
384,2005,9,BaggingClassifier,NA,0.5735294117647058
385,2005,10,BaggingClassifier,NA,0.6617647058823529
386,2005,11,BaggingClassifier,NA,0.6764705882352942
387,2005,12,BaggingClassifier,NA,0.6323529411764706
388,2005,13,BaggingClassifier,NA,0.6764705882352942
389,2005,14,BaggingClassifier,NA,0.7058823529411765
390,2006,0,BaggingClassifier,NA,0.7464788732394366
391,2006,1,BaggingClassifier,NA,0.7746478873239436
392,2006,2,BaggingClassifier,NA,0.5915492957746479
393,2006,3,BaggingClassifier,NA,0.6197183098591549
394,2006,4,BaggingClassifier,NA,0.8169014084507042
395,2006,5,BaggingClassifier,NA,0.676056338028169
396,2006,6,BaggingClassifier,NA,0.6338028169014085
397,2006,7,BaggingClassifier,NA,0.7605633802816901
398,2006,8,BaggingClassifier,NA,0.7183098591549296
399,2006,9,BaggingClassifier,NA,0.7323943661971831
400,2006,10,BaggingClassifier,NA,0.8450704225352113
401,2006,11,BaggingClassifier,NA,0.676056338028169
402,2006,12,BaggingClassifier,NA,0.7887323943661971
403,2006,13,BaggingClassifier,NA,0.7323943661971831
404,2006,14,BaggingClassifier,NA,0.7464788732394366
405,2007,0,BaggingClassifier,NA,0.582089552238806
406,2007,1,BaggingClassifier,NA,0.6119402985074627
407,2007,2,BaggingClassifier,NA,0.582089552238806
408,2007,3,BaggingClassifier,NA,0.6417910447761194
409,2007,4,BaggingClassifier,NA,0.5970149253731343
410,2007,5,BaggingClassifier,NA,0.6119402985074627
411,2007,6,BaggingClassifier,NA,0.582089552238806
412,2007,7,BaggingClassifier,NA,0.6865671641791045
413,2007,8,BaggingClassifier,NA,0.7313432835820896
414,2007,9,BaggingClassifier,NA,0.6119402985074627
415,2007,10,BaggingClassifier,NA,0.6716417910447762
416,2007,11,BaggingClassifier,NA,0.6865671641791045
417,2007,12,BaggingClassifier,NA,0.6268656716417911
418,2007,13,BaggingClassifier,NA,0.7014925373134329
419,2007,14,BaggingClassifier,NA,0.8059701492537313
420,2008,0,BaggingClassifier,NA,0.5522388059701493
421,2008,1,BaggingClassifier,NA,0.6268656716417911
422,2008,2,BaggingClassifier,NA,0.7014925373134329
423,2008,3,BaggingClassifier,NA,0.582089552238806
424,2008,4,BaggingClassifier,NA,0.6716417910447762
425,2008,5,BaggingClassifier,NA,0.5970149253731343
426,2008,6,BaggingClassifier,NA,0.7611940298507462
427,2008,7,BaggingClassifier,NA,0.6119402985074627
428,2008,8,BaggingClassifier,NA,0.6567164179104478
429,2008,9,BaggingClassifier,NA,0.6268656716417911
430,2008,10,BaggingClassifier,NA,0.6865671641791045
431,2008,11,BaggingClassifier,NA,0.6716417910447762
432,2008,12,BaggingClassifier,NA,0.6268656716417911
433,2008,13,BaggingClassifier,NA,0.7164179104477612
434,2008,14,BaggingClassifier,NA,0.7910447761194029
435,2009,0,BaggingClassifier,NA,0.6507936507936508
436,2009,1,BaggingClassifier,NA,0.7142857142857143
437,2009,2,BaggingClassifier,NA,0.6825396825396826
438,2009,3,BaggingClassifier,NA,0.6984126984126984
439,2009,4,BaggingClassifier,NA,0.6031746031746031
440,2009,5,BaggingClassifier,NA,0.7777777777777778
441,2009,6,BaggingClassifier,NA,0.6984126984126984
442,2009,7,BaggingClassifier,NA,0.6507936507936508
443,2009,8,BaggingClassifier,NA,0.6349206349206349
444,2009,9,BaggingClassifier,NA,0.7301587301587301
445,2009,10,BaggingClassifier,NA,0.6825396825396826
446,2009,11,BaggingClassifier,NA,0.6031746031746031
447,2009,12,BaggingClassifier,NA,0.6825396825396826
448,2009,13,BaggingClassifier,NA,0.7142857142857143
449,2009,14,BaggingClassifier,NA,0.6984126984126984
450,2010,0,BaggingClassifier,NA,0.7313432835820896
451,2010,1,BaggingClassifier,NA,0.7313432835820896
452,2010,2,BaggingClassifier,NA,0.6567164179104478
453,2010,3,BaggingClassifier,NA,0.6716417910447762
454,2010,4,BaggingClassifier,NA,0.746268656716418
455,2010,5,BaggingClassifier,NA,0.6865671641791045
456,2010,6,BaggingClassifier,NA,0.6567164179104478
457,2010,7,BaggingClassifier,NA,0.6716417910447762
458,2010,8,BaggingClassifier,NA,0.6716417910447762
459,2010,9,BaggingClassifier,NA,0.7014925373134329
460,2010,10,BaggingClassifier,NA,0.7014925373134329
461,2010,11,BaggingClassifier,NA,0.7313432835820896
462,2010,12,BaggingClassifier,NA,0.7014925373134329
463,2010,13,BaggingClassifier,NA,0.6567164179104478
464,2010,14,BaggingClassifier,NA,0.7164179104477612
465,2011,0,BaggingClassifier,NA,0.5522388059701493
466,2011,1,BaggingClassifier,NA,0.5970149253731343
467,2011,2,BaggingClassifier,NA,0.5522388059701493
468,2011,3,BaggingClassifier,NA,0.5671641791044776
469,2011,4,BaggingClassifier,NA,0.6417910447761194
470,2011,5,BaggingClassifier,NA,0.5970149253731343
471,2011,6,BaggingClassifier,NA,0.5671641791044776
472,2011,7,BaggingClassifier,NA,0.6716417910447762
473,2011,8,BaggingClassifier,NA,0.5970149253731343
474,2011,9,BaggingClassifier,NA,0.6119402985074627
475,2011,10,BaggingClassifier,NA,0.7014925373134329
476,2011,11,BaggingClassifier,NA,0.7164179104477612
477,2011,12,BaggingClassifier,NA,0.6268656716417911
478,2011,13,BaggingClassifier,NA,0.6417910447761194
